chr	chromStart	chromEnd	name
chr6	108441365	108443924	13905
chr6	108453167	108459007	13906
chr6	108471778	108473770	13907
chr6	108485670	108488081	13908
chr6	108492670	108495491	13909
chr6	108530550	108535907	13910
chr6	108569484	108572182	13911
chr6	108607527	108609214	13912
chr6	108657821	108665947	13913
chr6	108667425	108669540	13914
chr6	108703044	108705652	13915
chr6	108708409	108710449	13916
chr6	108782667	108785949	13917
chr6	108827630	108831338	13918
chr6	112273218	112275369	13919
chr6	112695428	112697384	13920
chr6	112946272	112947943	13921
chr6	113036245	113039819	13922
chr6	113044816	113049438	13923
chr6	113052032	113056128	13924
chr6	113073623	113081395	13925
chr6	113140357	113143600	13926
chr6	113237117	113239862	13927
chr6	113305487	113309170	13928
chr6	113325296	113328073	13929
chr6	113332301	113333966	13930
chr6	113342924	113344936	13931
chr6	113376239	113381729	13932
chr6	113385295	113386708	13933
chr6	113417366	113420915	13934
chr6	113430975	113435814	13935
chr6	113441794	113444626	13936
chr6	113470452	113474479	13937
chr6	113481078	113484447	13938
chr6	113493778	113495715	13939
chr6	113529359	113533123	13940
chr6	113603978	113606815	13941
chr6	113623144	113625803	13942
chr6	113637928	113643691	13943
chr6	113659558	113663075	13944
chr6	113666505	113671690	13945
chr6	113688912	113691615	13946
chr6	113695353	113701699	13947
chr6	113710218	113713370	13948
chr6	113734873	113741285	13949
chr6	114012046	114013749	13950
chr6	114340960	114342077	13951
chr6	114395778	114399022	13952
chr6	114642352	114644730	13953
chr6	114706546	114709765	13954
chr6	114873444	114876414	13955
chr6	114917746	114922541	13956
chr6	114928914	114932725	13957
chr6	114966305	114971151	13958
chr6	114987381	114990054	13959
chr6	115036305	115038679	13960
chr6	115134261	115135861	13961
chr6	115360435	115362706	13962
chr6	115461932	115465052	13963
chr6	115502557	115504755	13964
chr6	115542940	115546012	13965
chr6	115589367	115593497	13966
chr6	115601512	115603392	13967
chr6	115648008	115652400	13968
chr6	115672985	115677661	13969
chr6	115716300	115719629	13970
chr6	115791425	115794655	13971
chr6	115804787	115809776	13972
chr6	115851837	115854233	13973
chr6	115994038	115995797	13974
chr6	116080031	116083386	13975
chr6	116107259	116108788	13976
chr6	116189450	116194955	13977
chr6	116206869	116209794	13978
chr6	116263574	116265042	13979
chr6	116337167	116339820	13980
chr6	116627441	116629657	13981
chr6	116634676	116636373	13982
chr6	116671927	116675016	13983
chr6	117716052	117718694	13984
chr6	117840359	117842695	13985
chr6	117861153	117863647	13986
chr6	117878281	117882059	13987
chr6	117890157	117892229	13988
chr6	117904498	117911357	13989
chr6	117914092	117922457	13990
chr6	118137823	118139489	13991
chr6	118417563	118420724	13992
chr6	118478264	118479838	13993
chr6	118560896	118563332	13994
chr6	118592896	118594339	13995
chr6	119174804	119176565	13996
chr6	119384481	119390818	13997
chr6	119393925	119397394	13998
chr6	119407252	119409784	13999
chr6	119413509	119417814	14000
chr6	119448375	119450351	14001
chr6	119478059	119484089	14002
chr6	119846642	119849444	14003
chr6	119901587	119904072	14004
chr6	120034997	120040638	14005
chr6	120173321	120175684	14006
chr6	120225610	120228051	14007
chr6	120254360	120255889	14008
chr6	120262809	120265590	14009
chr6	120292712	120295719	14010
chr6	120317654	120319395	14011
chr6	120356152	120358108	14012
chr6	120362113	120367109	14013
chr6	120375812	120377536	14014
chr6	120443128	120444840	14015
chr6	120462551	120464966	14016
chr6	120486319	120487681	14017
chr6	120530070	120532689	14018
chr6	120665239	120667435	14019
chr6	120819878	120823603	14020
chr6	120834988	120837852	14021
chr6	120910581	120913458	14022
chr6	120915476	120918224	14023
chr6	120929526	120931803	14024
chr6	121062850	121066774	14025
chr6	121108834	121111045	14026
chr6	121129323	121131267	14027
chr6	121166028	121167168	14028
chr6	121175628	121178333	14029
chr6	121182605	121186396	14030
chr6	121244737	121246952	14031
chr6	122308583	122311479	14032
chr6	122338612	122340954	14033
chr6	122587335	122592821	14034
chr6	122601213	122603399	14035
chr6	122809863	122812502	14036
chr6	122818788	122822571	14037
chr6	122825194	122827178	14038
chr6	122874000	122875941	14039
chr6	124374558	124378444	14040
chr6	124413647	124417390	14041
chr6	124476998	124479132	14042
chr6	124481126	124482605	14043
chr6	124662040	124665486	14044
chr6	124692735	124695539	14045
chr6	124697755	124702000	14046
chr6	124711030	124715689	14047
chr6	124715934	124721789	14048
chr6	124737505	124742705	14049
chr6	124744378	124747642	14050
chr6	124754735	124758079	14051
chr6	124805357	124806138	14052
chr6	124807409	124810863	14053
chr6	124811327	124815396	14054
chr6	124826904	124831358	14055
chr6	124903494	124905386	14056
chr6	124913991	124920977	14057
chr6	124924613	124926726	14058
chr6	124929284	124933593	14059
chr6	124964232	124966886	14060
chr6	125007492	125012757	14061
chr6	125038842	125042039	14062
chr6	125067018	125070692	14063
chr6	125088282	125090645	14064
chr6	125095485	125100410	14065
chr6	125130637	125134135	14066
chr6	125163305	125167614	14067
chr6	125190228	125195061	14068
chr6	125214859	125217617	14069
chr6	125229917	125232767	14070
chr6	125291350	125293399	14071
chr6	125296303	125298212	14072
chr6	125310720	125314774	14073
chr6	125320390	125322089	14074
chr6	125330099	125331475	14075
chr6	125348706	125355978	14076
chr6	125362852	125365391	14077
chr6	125376640	125382057	14078
chr6	125477693	125479772	14079
chr6	125493095	125495573	14080
chr6	125572251	125574128	14081
chr6	125590559	125593378	14082
chr6	126846747	126849971	14083
chr6	126938313	126941175	14084
chr6	127107687	127110393	14085
chr6	127147399	127153147	14086
chr6	127265681	127267461	14087
chr6	127268570	127270702	14088
chr6	127329595	127331450	14089
chr6	127355431	127357487	14090
chr6	127445247	127449157	14091
chr6	127452959	127454920	14092
chr6	127560656	127562750	14093
chr6	128142578	128144456	14094
chr6	128299657	128301731	14095
chr6	128360787	128364224	14096
chr6	128422356	128426018	14097
chr6	128434747	128439752	14098
chr6	128548508	128552177	14099
chr6	128596267	128600442	14100
chr6	128603507	128605564	14101
chr6	128629248	128633348	14102
chr6	128638766	128645362	14103
chr6	128647369	128652382	14104
chr6	128660806	128668478	14105
chr6	128752902	128756543	14106
chr6	128759752	128761789	14107
chr6	128763630	128764309	14108
chr6	128798196	128800593	14109
chr6	128837235	128840681	14110
chr6	128841817	128844330	14111
chr6	128995534	128997599	14112
chr6	129097358	129101843	14113
chr6	129179542	129187328	14114
chr6	129203070	129205700	14115
chr6	129213681	129217494	14116
chr6	129231670	129239470	14117
chr6	129532282	129534658	14118
chr6	131291392	131296132	14119
chr6	131303789	131306077	14120
chr6	131315924	131317487	14121
chr6	131321083	131325352	14122
chr6	131338150	131341315	14123
chr6	131348484	131355582	14124
chr6	131385913	131389278	14125
chr6	133104481	133107067	14126
chr6	133169754	133170252	14127
chr6	134033759	134039044	14128
chr6	134064058	134067228	14129
chr6	134104874	134108457	14130
chr6	134188936	134192020	14131
chr6	134413566	134416439	14132
chr6	134442787	134444810	14133
chr6	134563577	134568272	14134
chr6	134611013	134616964	14135
chr6	134622213	134624034	14136
chr6	134630927	134634271	14137
chr6	134640668	134642640	14138
chr6	134674752	134678204	14139
chr6	134699561	134702312	14140
chr6	134717519	134720661	14141
chr6	134729262	134733486	14142
chr6	134749461	134752790	14143
chr6	134787892	134795306	14144
chr6	134827872	134832070	14145
chr6	134896327	134899912	14146
chr6	134919188	134930569	14147
chr6	134983106	134984746	14148
chr6	135010598	135012859	14149
chr6	135024497	135027129	14150
chr6	135039743	135041208	14151
chr6	135047965	135049882	14152
chr6	135064579	135068189	14153
chr6	135167004	135168910	14154
chr6	135196733	135201243	14155
chr6	135324291	135327759	14156
chr6	135350719	135352851	14157
chr6	135361701	135366361	14158
chr6	135377029	135378579	14159
chr6	136470102	136471861	14160
chr6	136518268	136520542	14161
chr6	136524195	136526412	14162
chr6	136531456	136533396	14163
chr6	136645900	136649676	14164
chr6	136660115	136663260	14165
chr6	136760623	136763349	14166
chr6	136778600	136783815	14167
chr6	136792878	136794680	14168
chr6	136802676	136805995	14169
chr6	136806448	136811570	14170
chr6	136826266	136829227	14171
chr6	136989754	136991200	14172
chr6	136995850	136997636	14173
chr6	137160934	137162561	14174
chr6	137504274	137506738	14175
chr6	137540702	137542864	14176
chr6	137547132	137551950	14177
chr6	137557602	137561841	14178
chr6	137567146	137572293	14179
chr6	137647067	137650043	14180
chr6	137734007	137737116	14181
chr6	137754144	137756430	14182
chr6	138079993	138082062	14183
chr6	138091805	138093001	14184
chr6	138139597	138143895	14185
chr6	138350452	138352143	14186
chr6	140106978	140108587	14187
chr6	140280201	140282622	14188
chr6	140367897	140369825	14189
chr6	140423329	140426235	14190
chr6	140465787	140467490	14191
chr6	140545634	140548154	14192
chr6	140592183	140594704	14193
chr6	140621726	140626271	14194
chr6	141248963	141251951	14195
chr6	142345021	142347841	14196
chr6	142385394	142389335	14197
chr6	142570444	142573211	14198
chr6	142756101	142761012	14199
chr6	142798393	142800086	14200
chr6	142813546	142815085	14201
chr6	143098251	143100838	14202
chr6	143113287	143116461	14203
chr6	143144136	143147063	14204
chr6	143151426	143156125	14205
chr6	143165633	143170903	14206
chr6	143750409	143752213	14207
chr6	144781004	144782841	14208
chr6	145210004	145212680	14209
chr6	145246940	145251415	14210
chr6	145324364	145326420	14211
chr6	145336424	145342246	14212
chr6	145343654	145348819	14213
chr6	145350305	145352795	14214
chr6	145359537	145361466	14215
chr6	145745885	145747829	14216
chr6	145932641	145933277	14217
chr6	146019580	146020119	14218
chr6	146500209	146503224	14219
chr6	146575797	146581310	14220
chr6	146633465	146635268	14221
chr6	146641096	146644678	14222
chr6	146724242	146726652	14223
chr6	146795148	146797061	14224
chr6	146887472	146889658	14225
chr6	147042112	147044427	14226
chr6	147063910	147065869	14227
chr6	147090605	147093547	14228
chr6	147262256	147264748	14229
chr6	147475182	147477259	14230
chr6	147758375	147761262	14231
chr6	147771620	147774890	14232
chr6	147952365	147955307	14233
chr6	148046579	148049160	14234
chr6	148065264	148067905	14235
chr6	148184481	148187413	14236
chr6	148192965	148195761	14237
chr6	148209937	148215678	14238
chr6	148354284	148355406	14239
chr6	148637064	148638949	14240
chr6	148829385	148832289	14241
chr6	148894918	148896978	14242
chr6	148943251	148948008	14243
chr6	149050274	149053799	14244
chr6	149098494	149102715	14245
chr6	149117531	149120264	14246
chr6	149138116	149143467	14247
chr6	149147821	149150225	14248
chr6	149153245	149156283	14249
chr6	149183487	149189644	14250
chr6	149308302	149312246	14251
chr6	149408488	149410537	14252
chr6	149565695	149567192	14253
chr7	3288689	3290433	14254
chr7	3292062	3294514	14255
chr7	3301468	3303591	14256
chr7	3616944	3619312	14257
chr7	3628316	3631087	14258
chr7	3644065	3649092	14259
chr7	3662955	3666814	14260
chr7	3674804	3677936	14261
chr7	3690619	3696030	14262
chr7	3702972	3707502	14263
chr7	4128175	4131471	14264
chr7	4134597	4138943	14265
chr7	4144684	4152517	14266
chr7	4160760	4168281	14267
chr7	4169465	4171388	14268
chr7	4444686	4446004	14269
chr7	4460284	4462116	14270
chr7	4469866	4471545	14271
chr7	4499075	4502877	14272
chr7	4525792	4527496	14273
chr7	4599139	4606805	14274
chr7	4627234	4632787	14275
chr7	4654946	4660232	14276
chr7	4683945	4685820	14277
chr7	4718355	4726385	14278
chr7	4731361	4733187	14279
chr7	4738960	4742417	14280
chr7	4747331	4749347	14281
chr7	4751519	4753347	14282
chr7	4764452	4766321	14283
chr7	4776356	4777794	14284
chr7	4787953	4790607	14285
chr7	4791699	4796245	14286
chr7	4809102	4814332	14287
chr7	4835414	4837114	14288
chr7	4864692	4867898	14289
chr7	4876058	4878847	14290
chr7	4913823	4917639	14291
chr7	4995011	4997121	14292
chr7	5013652	5016816	14293
chr7	5019020	5022557	14294
chr7	5037411	5039397	14295
chr7	5050941	5052490	14296
chr7	5059828	5067645	14297
chr7	5079270	5085823	14298
chr7	5086087	5089103	14299
chr7	5125191	5126512	14300
chr7	6152434	6158118	14301
chr7	6170761	6173774	14302
chr7	6282650	6284324	14303
chr7	7120145	7122148	14304
chr7	7135792	7137151	14305
chr7	7170901	7172362	14306
chr7	7209034	7210320	14307
chr7	7277423	7278895	14308
chr7	7297734	7301043	14309
chr7	12010290	12011160	14310
chr7	12011628	12011853	14311
chr7	12421701	12423071	14312
chr7	12477821	12480369	14313
chr7	12802934	12804537	14314
chr7	12817466	12819331	14315
chr7	12833899	12836063	14316
chr7	12897495	12898743	14317
chr7	12908856	12911246	14318
chr7	12920572	12924479	14319
chr7	12949005	12950688	14320
chr7	12961043	12962742	14321
chr7	12965068	12967573	14322
chr7	12976978	12979254	14323
chr7	13008767	13011205	14324
chr7	13022549	13027336	14325
chr7	13032697	13040155	14326
chr7	13053798	13055442	14327
chr7	13277545	13280247	14328
chr7	15920565	15923375	14329
chr7	15943671	15946980	14330
chr7	15991774	15995398	14331
chr7	16010742	16014582	14332
chr7	16017641	16020277	14333
chr7	16032147	16035603	14334
chr7	16043483	16050603	14335
chr7	16098252	16101938	14336
chr7	16119161	16121005	14337
chr7	16174558	16176452	14338
chr7	16221049	16222688	14339
chr7	16265838	16268454	14340
chr7	16271640	16277578	14341
chr7	16284117	16287471	14342
chr7	16294144	16296151	14343
chr7	16308477	16315831	14344
chr7	16355106	16357017	14345
chr7	16363519	16367455	14346
chr7	16385249	16388557	14347
chr7	16398347	16406991	14348
chr7	16414672	16417397	14349
chr7	16419571	16423650	14350
chr7	16451885	16454127	14351
chr7	16612782	16615935	14352
chr7	16737795	16740409	14353
chr7	16780934	16786208	14354
chr7	16815590	16818581	14355
chr7	16841872	16846457	14356
chr7	16873834	16876030	14357
chr7	16920664	16925314	14358
chr7	17002621	17005316	14359
chr7	17017536	17020381	14360
chr7	17023279	17028814	14361
chr7	17055998	17057334	14362
chr7	17061921	17063650	14363
chr7	17539150	17541952	14364
chr7	18402366	18404325	14365
chr7	18839756	18841475	14366
chr7	18883796	18886580	14367
chr7	18908600	18911540	14368
chr7	18957315	18958813	14369
chr7	19001055	19008651	14370
chr7	19011722	19013039	14371
chr7	19020415	19026928	14372
chr7	19083606	19085684	14373
chr7	19093372	19096224	14374
chr7	19119515	19121284	14375
chr7	19129773	19132461	14376
chr7	19147863	19150985	14377
chr7	19159340	19160907	14378
chr7	19180744	19182230	14379
chr7	19226486	19233317	14380
chr7	19264570	19273181	14381
chr7	19300360	19302683	14382
chr7	19307461	19311275	14383
chr7	19318734	19321328	14384
chr7	19325772	19328279	14385
chr7	19332350	19334037	14386
chr7	19342828	19346146	14387
chr7	19358209	19362808	14388
chr7	19381375	19383798	14389
chr7	19403305	19405486	14390
chr7	19456884	19459968	14391
chr7	19506969	19510064	14392
chr7	19556242	19563764	14393
chr7	19571102	19574765	14394
chr7	19601314	19605125	14395
chr7	19608529	19611342	14396
chr7	19622286	19623655	14397
chr7	19625896	19630296	14398
chr7	19634165	19636786	14399
chr7	19662341	19666806	14400
chr7	19674085	19679085	14401
chr7	19700019	19703069	14402
chr7	19713661	19717219	14403
chr7	19744343	19751339	14404
chr7	19769436	19770881	14405
chr7	19794656	19798933	14406
chr7	19815349	19820192	14407
chr7	19820730	19827686	14408
chr7	19829979	19833036	14409
chr7	19839909	19845404	14410
chr7	19865038	19869197	14411
chr7	19875886	19878263	14412
chr7	19918766	19921715	14413
chr7	19939606	19941353	14414
chr7	19947593	19952710	14415
chr7	19964339	19968877	14416
chr7	22774167	22776902	14417
chr7	23356766	23358047	14418
chr7	24081188	24083453	14419
chr7	24111579	24113818	14420
chr7	24133270	24135318	14421
chr7	24207147	24208516	14422
chr7	24236767	24238030	14423
chr7	24254069	24255563	14424
chr7	24269484	24270965	14425
chr7	24298458	24299909	14426
chr7	24315692	24317490	14427
chr7	24369282	24375491	14428
chr7	24398713	24400620	14429
chr7	24461921	24463709	14430
chr7	24505864	24508945	14431
chr7	24529145	24532633	14432
chr7	24545990	24548405	14433
chr7	24593119	24595447	14434
chr7	24609851	24612985	14435
chr7	24637766	24639118	14436
chr7	24730106	24730864	14437
chr7	24883488	24889730	14438
chr7	24902118	24906626	14439
chr7	24971274	24973669	14440
chr7	25075627	25079720	14441
chr7	25216984	25223869	14442
chr7	25235376	25240203	14443
chr7	25246339	25251675	14444
chr7	25266779	25270598	14445
chr7	25282084	25284752	14446
chr7	25295983	25298682	14447
chr7	25316437	25317885	14448
chr7	25392641	25396645	14449
chr7	25427886	25431678	14450
chr7	25449396	25453910	14451
chr7	25461288	25463610	14452
chr7	25470789	25478937	14453
chr7	25538503	25540118	14454
chr7	25606124	25608063	14455
chr7	25612432	25616800	14456
chr7	25618635	25620497	14457
chr7	25657409	25660439	14458
chr7	25680004	25681659	14459
chr7	25686131	25690052	14460
chr7	25717423	25720464	14461
chr7	25751435	25756597	14462
chr7	25814837	25817969	14463
chr7	25847627	25848995	14464
chr7	25896043	25899460	14465
chr7	26779727	26780445	14466
chr7	27162765	27168353	14467
chr7	27177508	27179660	14468
chr7	27193449	27197307	14469
chr7	27201739	27203773	14470
chr7	27222864	27229619	14471
chr7	27355067	27357603	14472
chr7	27445992	27449350	14473
chr7	27472353	27477035	14474
chr7	27478495	27483152	14475
chr7	27485068	27492696	14476
chr7	27507095	27509305	14477
chr7	27541586	27543692	14478
chr7	27552038	27554483	14479
chr7	27590739	27594733	14480
chr7	27673129	27675562	14481
chr7	27687986	27690311	14482
chr7	27730932	27732924	14483
chr7	27803953	27805813	14484
chr7	27837815	27839645	14485
chr7	27859184	27861759	14486
chr7	27928085	27930213	14487
chr7	27977494	27980267	14488
chr7	28012980	28015147	14489
chr7	28048997	28050977	14490
chr7	28071035	28075584	14491
chr7	28168334	28171385	14492
chr7	28179223	28181226	14493
chr7	28277423	28278703	14494
chr7	28310685	28312975	14495
chr7	28336461	28339556	14496
chr7	28349481	28352533	14497
chr7	28357377	28359178	14498
chr7	28370701	28372917	14499
chr7	28373986	28380052	14500
chr7	28387505	28394454	14501
chr7	28434552	28438054	14502
chr7	28568440	28572109	14503
chr7	28595149	28599997	14504
chr7	28740772	28742944	14505
chr7	28764718	28767987	14506
chr7	28795969	28798230	14507
chr7	28801612	28805182	14508
chr7	28807593	28814486	14509
chr7	28823908	28827019	14510
chr7	28831639	28839396	14511
chr7	28847842	28851460	14512
chr7	28865687	28868368	14513
chr7	28923331	28927296	14514
chr7	28928487	28933181	14515
chr7	28955356	28963728	14516
chr7	28968473	28973158	14517
chr7	28980421	28983340	14518
chr7	29145813	29147859	14519
chr7	29154487	29157589	14520
chr7	29169483	29172218	14521
chr7	29178546	29181417	14522
chr7	29231328	29233123	14523
chr7	29237410	29240033	14524
chr7	29244739	29254142	14525
chr7	29278926	29282683	14526
chr7	29337837	29339782	14527
chr7	29470121	29474244	14528
chr7	29494248	29499064	14529
chr7	29501122	29507261	14530
chr7	29516592	29519929	14531
chr7	29766515	29770544	14532
chr7	29783635	29785174	14533
chr7	29814801	29817550	14534
chr7	29818634	29820075	14535
chr7	29852861	29854229	14536
chr7	29905421	29907244	14537
chr7	29907832	29909393	14538
chr7	29953177	29955013	14539
chr7	29982832	29986628	14540
chr7	30050246	30051698	14541
chr7	30071804	30073605	14542
chr7	30089294	30091473	14543
chr7	30094088	30096455	14544
chr7	30168527	30171445	14545
chr7	30183385	30185200	14546
chr7	30192878	30197203	14547
chr7	30204130	30205669	14548
chr7	30218746	30220603	14549
chr7	30230460	30233425	14550
chr7	30279319	30281550	14551
chr7	30307780	30310049	14552
chr7	30320785	30323440	14553
chr7	30357727	30360514	14554
chr7	30360652	30363679	14555
chr7	30420572	30424266	14556
chr7	30444001	30446387	14557
chr7	30551385	30554034	14558
chr7	30561264	30564527	14559
chr7	30586376	30592618	14560
chr7	30599175	30601388	14561
chr7	30624304	30626991	14562
chr7	30648570	30651619	14563
chr7	30663808	30665947	14564
chr7	30727798	30730934	14565
chr7	30955016	30958636	14566
chr7	30969518	30976312	14567
chr7	31075487	31077107	14568
chr7	31208021	31209210	14569
chr7	34131811	34133914	14570
chr7	34166831	34169073	14571
chr7	34195015	34197732	14572
chr7	34227449	34231028	14573
chr7	34233397	34235352	14574
chr7	34265555	34267747	14575
chr7	34312214	34314547	14576
chr7	34385191	34391229	14577
chr7	34652796	34656292	14578
chr7	34811037	34813582	14579
chr7	34911714	34915506	14580
chr7	34957960	34958370	14581
chr7	35026726	35031666	14582
chr7	35052176	35058146	14583
chr7	35080043	35082342	14584
chr7	35107024	35109259	14585
chr7	35115447	35123543	14586
chr7	35233899	35235932	14587
chr7	35268929	35270637	14588
chr7	35302504	35304329	14589
chr7	35316331	35318874	14590
chr7	35332969	35339160	14591
chr7	35347127	35350859	14592
chr7	35354156	35356392	14593
chr7	35371810	35375092	14594
chr7	35395273	35398363	14595
chr7	35415088	35417774	14596
chr7	35445943	35453809	14597
chr7	35554054	35557010	14598
chr7	35584702	35587391	14599
chr7	35645939	35647880	14600
chr7	35753397	35755211	14601
chr7	35801514	35803322	14602
chr7	37961576	37963419	14603
chr7	38017727	38020134	14604
chr7	38060666	38062048	14605
chr7	38084339	38086423	14606
chr7	38106394	38108661	14607
chr7	38182413	38185791	14608
chr7	38216966	38219031	14609
chr7	38225692	38228521	14610
chr7	38269875	38272324	14611
chr7	39448461	39450728	14612
chr7	39516865	39519216	14613
chr7	39543526	39545935	14614
chr7	39551349	39554198	14615
chr7	39588031	39589300	14616
chr7	41392195	41394094	14617
chr7	41498269	41500756	14618
chr7	41598655	41600693	14619
chr7	41632231	41634425	14620
chr7	42504089	42506224	14621
chr7	42641697	42643522	14622
chr7	42691698	42693777	14623
chr7	43311806	43313916	14624
chr7	43442351	43445488	14625
chr7	43453116	43454595	14626
chr7	43464645	43466830	14627
chr7	43561791	43563830	14628
chr7	43578911	43581062	14629
chr7	43633259	43636846	14630
chr7	43671146	43673711	14631
chr7	44245311	44250319	14632
chr7	44303828	44305393	14633
chr7	44359306	44361031	14634
chr7	44372945	44375427	14635
chr7	44467180	44469121	14636
chr7	44495168	44497673	14637
chr7	44524415	44526621	14638
chr7	44527459	44528641	14639
chr7	44547122	44549140	14640
chr7	44552620	44554970	14641
chr7	44590765	44592252	14642
chr7	44666508	44671858	14643
chr7	44682269	44686844	14644
chr7	44691549	44698416	14645
chr7	44738459	44739295	14646
chr7	44746597	44749695	14647
chr7	44815061	44822003	14648
chr7	44847379	44852225	14649
chr7	44852669	44855996	14650
chr7	44856525	44858408	14651
chr7	44867769	44871059	14652
chr7	44890393	44893513	14653
chr7	44927652	44929786	14654
chr7	44929824	44930844	14655
chr7	44951677	44953207	14656
chr7	44984597	44988894	14657
chr7	44996247	44999802	14658
chr7	45014205	45018938	14659
chr7	45051452	45055926	14660
chr7	45059588	45065259	14661
chr7	45104702	45106884	14662
chr7	45122326	45125287	14663
chr7	45125659	45130252	14664
chr7	45135034	45138119	14665
chr7	45153069	45155896	14666
chr7	45276884	45278017	14667
chr7	45311013	45314583	14668
chr7	45322778	45325249	14669
chr7	45330479	45334814	14670
chr7	45337060	45341478	14671
chr7	45366153	45368358	14672
chr7	45392552	45397089	14673
chr7	45432494	45436797	14674
chr7	45456954	45462081	14675
chr7	45464947	45467687	14676
chr7	45474740	45476166	14677
chr7	45505724	45511203	14678
chr7	45523752	45527457	14679
chr7	45537736	45539145	14680
chr7	45566880	45569150	14681
chr7	45570118	45570938	14682
chr7	45572762	45576610	14683
chr7	45703735	45710704	14684
chr7	45712614	45716491	14685
chr7	45718118	45718675	14686
chr7	45720646	45724005	14687
chr7	45757243	45760920	14688
chr7	45769594	45772215	14689
chr7	45778736	45780046	14690
chr7	45783254	45784940	14691
chr7	45797265	45799776	14692
chr7	45800422	45801817	14693
chr7	45811915	45814657	14694
chr7	45829018	45831460	14695
chr7	45865377	45867628	14696
chr7	45872405	45875366	14697
chr7	45896793	45898463	14698
chr7	45916166	45918356	14699
chr7	45922431	45925188	14700
chr7	46033068	46037923	14701
chr7	46047497	46049482	14702
chr7	46235267	46238928	14703
chr7	46638883	46640567	14704
chr7	46709323	46711431	14705
chr7	46793010	46797866	14706
chr7	46833180	46835028	14707
chr7	46836514	46842186	14708
chr7	46844459	46849191	14709
chr7	46917712	46920984	14710
chr7	46956703	46959366	14711
chr7	47006726	47010205	14712
chr7	47041613	47043568	14713
chr7	47049907	47054580	14714
chr7	48131050	48132758	14715
chr7	48137130	48138765	14716
chr7	48749020	48751832	14717
chr7	48772044	48774915	14718
chr7	48788271	48791871	14719
chr7	48877462	48883030	14720
chr7	49245102	49247093	14721
chr7	49290174	49291994	14722
chr7	49303061	49304786	14723
chr7	49399479	49401773	14724
chr7	49633261	49634813	14725
chr7	49758615	49760325	14726
chr7	49778048	49779258	14727
chr7	51861149	51863633	14728
chr7	52004231	52007864	14729
chr7	55793398	55795877	14730
chr7	55841328	55844203	14731
chr7	55909592	55912358	14732
chr7	55933806	55935832	14733
chr7	55960108	55963503	14734
chr7	55967861	55969308	14735
chr7	56018694	56020395	14736
chr7	56048988	56052888	14737
chr7	58397598	58400337	14738
chr7	58458269	58459894	14739
chr7	59227092	59231368	14740
chr7	59767109	59767912	14741
chr7	59769811	59770047	14742
chr7	59862396	59862583	14743
chr7	60003555	60005385	14744
chr7	60243208	60245148	14745
chr7	63858367	63859427	14746
chr7	63896085	63898608	14747
chr7	63904962	63906486	14748
chr7	63910916	63913180	14749
chr7	63923570	63927167	14750
chr7	63933938	63940516	14751
chr7	63986109	63988286	14752
chr7	64057723	64059080	14753
chr7	64078956	64079130	14754
chr7	64286865	64289144	14755
chr7	64372994	64374764	14756
chr7	64390614	64394239	14757
chr7	64468615	64469616	14758
chr7	64871434	64873798	14759
chr7	65367015	65372030	14760
chr7	65454860	65456731	14761
chr7	65465377	65470767	14762
chr7	65485641	65487183	14763
chr7	65644655	65645846	14764
chr7	65692612	65694755	14765
chr7	66059418	66062199	14766
chr7	66078611	66080772	14767
chr7	66108741	66110974	14768
chr7	66308036	66312062	14769
chr7	66387037	66389664	14770
chr7	66661302	66664212	14771
chr7	66687914	66691034	14772
chr7	66839559	66841074	14773
chr7	67205071	67208342	14774
chr7	67221111	67225476	14775
chr7	67370645	67374108	14776
chr7	67643694	67649239	14777
chr7	67950241	67954149	14778
chr7	68128520	68130573	14779
chr7	68275328	68277423	14780
chr7	68747411	68751183	14781
chr7	70350534	70352563	14782
chr7	70357890	70362525	14783
chr7	70623741	70626040	14784
chr7	72305039	72307597	14785
chr7	73375189	73377073	14786
chr7	73523550	73526147	14787
chr7	73534922	73542296	14788
chr7	73551508	73560514	14789
chr7	73574661	73576072	14790
chr7	73577484	73578854	14791
chr7	73587323	73590849	14792
chr7	73594211	73596571	14793
chr7	73606340	73609117	14794
chr7	73616869	73620379	14795
chr7	73739621	73742187	14796
chr7	74553134	74556073	14797
chr7	75383622	75386072	14798
chr7	75414671	75416979	14799
chr7	75454810	75458364	14800
chr7	75479310	75481747	14801
chr7	75497015	75500155	14802
chr7	75507774	75510214	14803
chr7	75607667	75613482	14804
chr7	75631906	75634225	14805
chr7	75654899	75656836	14806
chr7	75780830	75782812	14807
chr7	75847342	75850059	14808
chr7	78781784	78784444	14809
chr7	78826282	78829373	14810
chr7	78845717	78848622	14811
chr7	78863547	78865956	14812
chr7	78895037	78897439	14813
chr7	78913000	78914614	14814
chr7	79147277	79149784	14815
chr7	79255864	79258069	14816
chr7	79271147	79276527	14817
chr7	79278018	79280363	14818
chr7	79299265	79304835	14819
chr7	79312229	79314475	14820
chr7	79391200	79393474	14821
chr7	79464301	79467626	14822
chr7	79659055	79663219	14823
chr7	79741564	79743487	14824
chr7	79780065	79781674	14825
chr7	79788438	79790864	14826
chr7	79791613	79793770	14827
chr7	79829005	79829703	14828
chr7	79837537	79843695	14829
chr7	79845649	79848882	14830
chr7	79877373	79879534	14831
chr7	79887724	79892716	14832
chr7	79899321	79901142	14833
chr7	79901607	79904900	14834
chr7	79919424	79922508	14835
chr7	79933524	79937428	14836
