tracking_id	q13_FPKM	q14_FPKM	q15_FPKM	q16_FPKM	q13_FPKMr	q14_FPKMr	q15_FPKMr	q16_FPKMr
Rbms1	5.19201	5.34405	6.55526	5.92307	5.19201	5.34405	6.55526	5.92307
Rbms2	4.41987	4.33176	4.72636	4.48062	4.41987	4.33176	4.72636	4.48062
Rbms3	1.01055	0.894439	0.954092	1.13048	1.01055	0.894439	0.954092	1.13048
Rbmx	9.95075	12.5085	9.3181	9.09962	9.95075	12.5085	9.3181	9.09962
Rbmx2	1.15597	1.47594	1.32451	1.02152	1.15597	1.47594	1.32451	1.02152
Rbmxl1	7.82338	9.0136	6.564	7.75704	7.82338	9.0136	6.564	7.75704
Rbmxl2	0	0.0527228	0	0	0	0.0527228	0	0
Rbmy1a1	0	0	0	0	0	0	0	0
Rbp1	0.122234	0.220331	0.175069	0.178786	0.122234	0.220331	0.175069	0.178786
Rbp2	309.473	324.639	777.915	344.158	309.473	324.639	777.915	344.158
Rbp3	0	0	0	0	0	0	0	0
Rbp4	0.818733	1.10811	1.29137	1.48993	0.818733	1.10811	1.29137	1.48993
Rbp7	4.47582	7.7797	4.17598	6.45308	4.47582	7.7797	4.17598	6.45308
Rbpj	6.71207	4.76056	4.72287	6.00054	6.71207	4.76056	4.72287	6.00054
Rbpjl	0.0219225	0.0296371	0	0	0.0219225	0.0296371	0	0
Rbpms	5.08753	6.76711	4.30843	6.11573	5.08753	6.76711	4.30843	6.11573
Rbpms2	0.874073	2.32521	1.01767	0.989785	0.874073	2.32521	1.01767	0.989785
Rbx1	10.7643	11.2826	10.1285	11.4347	10.7643	11.2826	10.1285	11.4347
Rc3h1	12.9978	10.3519	12.6355	12.6526	12.9978	10.3519	12.6355	12.6526
Rc3h2	13.1824	11.5918	11.043	10.6035	13.1824	11.5918	11.043	10.6035
Rcan1	7.73667	11.0672	14.1905	9.73249	7.73667	11.0672	14.1905	9.73249
Rcan2	0.0650703	0.16892	0.111839	0.0892288	0.0650703	0.16892	0.111839	0.0892288
Rcan3	2.15201	2.68973	2.12847	2.75049	2.15201	2.68973	2.12847	2.75049
Rcbtb1	16.0961	14.2245	14.6	12.2885	16.0961	14.2245	14.6	12.2885
Rcbtb2	2.9177	1.89495	1.91395	3.04397	2.9177	1.89495	1.91395	3.04397
Rcc1	7.25056	8.02935	8.87751	8.28365	7.25056	8.02935	8.87751	8.28365
Rcc2	13.6238	13.72	11.9218	13.7454	13.6238	13.72	11.9218	13.7454
Rccd1	0.670355	1.40626	0.675392	0.887523	0.670355	1.40626	0.675392	0.887523
Rce1	8.56097	7.10565	7.32265	6.85787	8.56097	7.10565	7.32265	6.85787
Rchy1	10.2832	6.78046	8.04224	8.72939	10.2832	6.78046	8.04224	8.72939
Rcl1	5.37693	4.38652	4.83311	4.67809	5.37693	4.38652	4.83311	4.67809
Rcn1	2.74439	2.42676	1.92824	2.02599	2.74439	2.42676	1.92824	2.02599
Rcn2	4.99842	5.0862	3.78733	4.92312	4.99842	5.0862	3.78733	4.92312
Rcn3	2.45486	2.40875	2.17763	2.82327	2.45486	2.40875	2.17763	2.82327
Rcor1	18.0144	17.3312	16.1714	16.2782	18.0144	17.3312	16.1714	16.2782
Rcor2	0.57309	0.295148	0.187613	0.598741	0.57309	0.295148	0.187613	0.598741
Rcor3	8.03752	10.8659	8.8019	9.20726	8.03752	10.8659	8.8019	9.20726
Rcsd1	1.93272	1.75144	2.20174	2.56924	1.93272	1.75144	2.20174	2.56924
Rcvrn	0	0.0780571	0	0.0633391	0	0.0780571	0	0.0633391
Rd3	0.0716359	0.116218	0.295511	0.0943034	0.0716359	0.116218	0.295511	0.0943034
Rdbp	16.8671	16.1714	18.4571	16.5891	16.8671	16.1714	18.4571	16.5891
Rdh1	0.468396	0.850332	0.391016	0.645955	0.468396	0.850332	0.391016	0.645955
Rdh10	7.72187	5.10788	6.25022	6.76114	7.72187	5.10788	6.25022	6.76114
Rdh11	14.7228	10.83	11.9078	10.213	14.7228	10.83	11.9078	10.213
Rdh12	0.100867	0.136363	0.404509	0.442605	0.100867	0.136363	0.404509	0.442605
Rdh13	3.82271	3.40614	2.71763	3.03076	3.82271	3.40614	2.71763	3.03076
Rdh14	12.8306	8.64654	11.3947	9.797	12.8306	8.64654	11.3947	9.797
Rdh16	5.50266	4.37461	3.10542	3.44165	5.50266	4.37461	3.10542	3.44165
Rdh18-ps	0.873789	0.658417	0.713962	0.707121	0.873789	0.658417	0.713962	0.707121
Rdh19	0.0586405	0.0792763	0.100785	0.0321642	0.0586405	0.0792763	0.100785	0.0321642
Rdh5	2.53064	1.64723	2.81906	3.23878	2.53064	1.64723	2.81906	3.23878
Rdh7	13.2799	13.8893	12.4606	7.15388	13.2799	13.8893	12.4606	7.15388
Rdh8	0	0	0	0	0	0	0	0
Rdh9	35.4263	32.4815	35.0696	31.3722	35.4263	32.4815	35.0696	31.3722
Rdm1	4.8199	4.56872	2.76132	4.07191	4.8199	4.56872	2.76132	4.07191
Rdx	2.07086	2.04135	2.36173	2.38204	2.07086	2.04135	2.36173	2.38204
Rec8	2.34819	1.98408	4.03584	2.1076	2.34819	1.98408	4.03584	2.1076
Reck	0.454836	0.45723	0.801772	0.690859	0.454836	0.45723	0.801772	0.690859
Recql	5.36767	4.34788	4.88727	5.00739	5.36767	4.34788	4.88727	5.00739
Recql4	0.689905	0.735387	0.980516	0.91692	0.689905	0.735387	0.980516	0.91692
Recql5	7.57776	10.8968	9.81836	12.0328	7.57776	10.8968	9.81836	12.0328
Reep1	0.672375	0.630725	0.778269	0.496746	0.672375	0.630725	0.778269	0.496746
Reep2	0.287798	0.428031	0.148333	0.347305	0.287798	0.428031	0.148333	0.347305
Reep3	43.1456	29.8074	34.9982	30.1016	43.1456	29.8074	34.9982	30.1016
Reep4	19.7567	15.041	14.3704	20.3416	19.7567	15.041	14.3704	20.3416
Reep5	3.75686	4.40998	2.2048	3.88001	3.75686	4.40998	2.2048	3.88001
Reep6	51.403	52.1631	69.9669	51.0568	51.403	52.1631	69.9669	51.0568
Reg1	1.14316	0.83216	3.17382	1.06111	1.14316	0.83216	3.17382	1.06111
Reg2	0.203894	0	0	0.111835	0.203894	0	0	0.111835
Reg3a	67.0468	54.1724	42.05	29.248	67.0468	54.1724	42.05	29.248
Reg3b	11754	4433.95	9939.64	6343.09	11754	4433.95	9939.64	6343.09
Reg3d	1.91225	0.697104	1.03395	1.10758	1.91225	0.697104	1.03395	1.10758
Reg3g	8325.27	2824.82	6956.14	4482.83	8325.27	2824.82	6956.14	4482.83
Reg4	13.7683	113.484	25.3314	50.1683	13.7683	113.484	25.3314	50.1683
Rel	3.54673	3.39283	3.10135	3.16265	3.54673	3.39283	3.10135	3.16265
Rela	9.98999	8.49755	11.0402	11.6723	9.98999	8.49755	11.0402	11.6723
Relb	32.4848	26.2896	42.5222	40.2496	32.4848	26.2896	42.5222	40.2496
Rell1	13.8471	15.9954	14.7487	13.1399	13.8471	15.9954	14.7487	13.1399
Rell2	0.0948474	0.085483	0.108676	0	0.0948474	0.085483	0.108676	0
Reln	0.68607	0.823156	0.655901	0.889027	0.68607	0.823156	0.655901	0.889027
Relt	0.358877	0.306421	0.389559	0.538728	0.358877	0.306421	0.389559	0.538728
Rem1	0.954036	0.668767	2.12554	1.20162	0.954036	0.668767	2.12554	1.20162
Rem2	0	0.158741	0	0.12881	0	0.158741	0	0.12881
Ren1	0	0	0.20931	0	0	0	0.20931	0
Ren2	0	0	5.47744e-05	0	0	0	5.47744e-05	0
Renbp	1.52044	3.02481	1.81349	1.6983	1.52044	3.02481	1.81349	1.6983
Rep15	5.41555	5.25411	5.58462	5.24191	5.41555	5.25411	5.58462	5.24191
Repin1	1.3799	1.51194	1.24987	1.4304	1.3799	1.51194	1.24987	1.4304
Reps1	4.82547	5.81421	4.11194	4.82793	4.82547	5.81421	4.11194	4.82793
Reps2	6.47245	6.30009	3.7537	6.14625	6.47245	6.30009	3.7537	6.14625
Rer1	76.8378	64.8089	71.6571	68.8526	76.8378	64.8089	71.6571	68.8526
Rere	22.4808	29.023	25.9883	26.5773	22.4808	29.023	25.9883	26.5773
Rerg	0.915341	1.40028	0.662405	1.34763	0.915341	1.40028	0.662405	1.34763
Rergl	0	0	0	0	0	0	0	0
Resp18	0.982859	0.797238	0.675696	1.83293	0.982859	0.797238	0.675696	1.83293
Rest	5.52484	6.82885	7.0121	6.52694	5.52484	6.82885	7.0121	6.52694
Ret	1.08365	0.560289	1.13036	0.83177	1.08365	0.560289	1.13036	0.83177
Retn	0.944845	0	0.226855	0.289589	0.944845	0	0.226855	0.289589
Retnla	0.126566	0	0	0	0.126566	0	0	0
Retnlb	0.20222	0	0	0.998254	0.20222	0	0	0.998254
Retnlg	0	0	0	0	0	0	0	0
Retsat	17.9017	15.2993	13.8161	9.25617	17.9017	15.2993	13.8161	9.25617
Rev1	2.55244	4.19008	4.76291	3.38669	2.55244	4.19008	4.76291	3.38669
Rev3l	5.27694	4.32493	3.70067	4.42945	5.27694	4.32493	3.70067	4.42945
Rex2	0	0	0	0	0	0	0	0
Rexo1	6.59769	6.96377	7.30765	7.00174	6.59769	6.96377	7.30765	7.00174
Rexo2	8.70144	5.68954	7.42871	7.79856	8.70144	5.68954	7.42871	7.79856
Rexo4	9.17669	11.0561	11.9311	9.83207	9.17669	11.0561	11.9311	9.83207
Rfc1	7.12018	6.36306	7.00088	6.34927	7.12018	6.36306	7.00088	6.34927
Rfc2	9.55769	11.0389	11.641	11.3516	9.55769	11.0389	11.641	11.3516
Rfc3	4.50427	4.0375	5.0488	4.88746	4.50427	4.0375	5.0488	4.88746
Rfc4	4.10851	2.3143	2.69002	3.16564	4.10851	2.3143	2.69002	3.16564
Rfc5	6.54172	7.35522	7.7367	7.99334	6.54172	7.35522	7.7367	7.99334
Rfesd	1.52586	1.627	1.20451	1.31745	1.52586	1.627	1.20451	1.31745
Rffl	6.33209	6.94724	8.55926	7.81465	6.33209	6.94724	8.55926	7.81465
Rfk	341.568	261.046	325.95	274.706	341.568	261.046	325.95	274.706
Rfng	12.9017	16.6745	12.5063	14.3513	12.9017	16.6745	12.5063	14.3513
Rfpl3s	0.33787	0	0.290349	0.277982	0.33787	0	0.290349	0.277982
Rfpl4	0	0	0	0	0	0	0	0
Rfpl4b	0	0	0	0	0	0	0	0
Rft1	2.87481	2.46759	1.41169	2.10243	2.87481	2.46759	1.41169	2.10243
Rftn1	2.16571	1.56665	2.22027	2.47998	2.16571	1.56665	2.22027	2.47998
Rftn2	0.610975	0.6531	0.415149	0.841693	0.610975	0.6531	0.415149	0.841693
Rfwd2	13.6293	11.4867	11.232	10.5807	13.6293	11.4867	11.232	10.5807
Rfwd3	11.4139	9.75217	10.9783	10.0831	11.4139	9.75217	10.9783	10.0831
Rfx1	6.45143	6.45306	10.6822	8.41354	6.45143	6.45306	10.6822	8.41354
Rfx2	1.55696	0.824582	5.60021	3.18706	1.55696	0.824582	5.60021	3.18706
Rfx3	1.39265	0.84024	1.23546	1.10991	1.39265	0.84024	1.23546	1.10991
Rfx4	0.0160715	0	0	0	0.0160715	0	0	0
Rfx5	2.45073	2.25896	2.57404	2.2811	2.45073	2.25896	2.57404	2.2811
Rfx6	0.485335	0.208184	0.443139	0.232946	0.485335	0.208184	0.443139	0.232946
Rfx7	6.68988	5.87267	4.92302	5.83356	6.68988	5.87267	4.92302	5.83356
Rfx8	0	0	0	0	0	0	0	0
Rfxank	4.46408	4.5503	4.77036	5.07325	4.46408	4.5503	4.77036	5.07325
Rfxap	2.52222	3.03472	4.0315	2.2965	2.52222	3.03472	4.0315	2.2965
Rg9mtd1	4.72418	4.84082	3.30984	3.46594	4.72418	4.84082	3.30984	3.46594
Rg9mtd2	0.59511	0.572111	0.704607	0.536774	0.59511	0.572111	0.704607	0.536774
Rg9mtd3	2.00944	2.38618	1.72682	2.17456	2.00944	2.38618	1.72682	2.17456
Rgag1	0	0	0	0.0137717	0	0	0	0.0137717
Rgag4	0.191262	0.194173	0.164361	0.354292	0.191262	0.194173	0.164361	0.354292
Rgl1	1.62063	2.06419	2.00271	2.0423	1.62063	2.06419	2.00271	2.0423
Rgl2	3.9322	5.77927	5.54923	5.5602	3.9322	5.77927	5.54923	5.5602
Rgl3	0.420846	1.13789	1.0488	0.715582	0.420846	1.13789	1.0488	0.715582
Rgma	0.656432	0.887433	0.250713	0.688098	0.656432	0.887433	0.250713	0.688098
Rgmb	9.81546	10.3574	10.5131	11.0573	9.81546	10.3574	10.5131	11.0573
Rgn	0.469108	0.146351	0.124039	0.158341	0.469108	0.146351	0.124039	0.158341
Rgnef	2.04381	3.37949	2.23917	2.35817	2.04381	3.37949	2.23917	2.35817
Rgp1	6.99031	7.68493	6.86743	7.40095	6.99031	7.68493	6.86743	7.40095
Rgr	0	0	0	0	0	0	0	0
Rgs1	2.37265	1.4256	1.05723	1.83159	2.37265	1.4256	1.05723	1.83159
Rgs10	4.8064	7.09759	4.4481	8.11169	4.8064	7.09759	4.4481	8.11169
Rgs11	0.164469	0.555865	0.235561	0.360843	0.164469	0.555865	0.235561	0.360843
Rgs12	0.818425	1.11524	0.917855	1.04834	0.818425	1.11524	0.917855	1.04834
Rgs13	2.1798	2.63668	1.64317	0.671223	2.1798	2.63668	1.64317	0.671223
Rgs14	0.848907	0.992554	0.670359	1.05709	0.848907	0.992554	0.670359	1.05709
Rgs16	0.11585	0.438531	0.278756	0.177922	0.11585	0.438531	0.278756	0.177922
Rgs17	0.0622651	0.269388	0.171237	0.0819749	0.0622651	0.269388	0.171237	0.0819749
Rgs18	0.0298532	0.0403587	0	0	0.0298532	0.0403587	0	0
Rgs19	1.10509	0.746989	1.01749	1.81842	1.10509	0.746989	1.01749	1.81842
Rgs2	6.28076	9.84668	8.22456	7.04436	6.28076	9.84668	8.22456	7.04436
Rgs20	0.0338293	0	0	0.0742224	0.0338293	0	0	0.0742224
Rgs22	0.207473	0.596029	0.289725	0.241822	0.207473	0.596029	0.289725	0.241822
Rgs3	11.9474	13.0503	14.3425	13.3033	11.9474	13.0503	14.3425	13.3033
Rgs4	0.829427	0.804414	0.247919	0.613178	0.829427	0.804414	0.247919	0.613178
Rgs5	9.88231	9.4893	4.55043	7.53118	9.88231	9.4893	4.55043	7.53118
Rgs6	0.326091	0.275527	0.140113	0.290648	0.326091	0.275527	0.140113	0.290648
Rgs7	0.134338	0.090804	0	0.122806	0.134338	0.090804	0	0.122806
Rgs7bp	0.622472	0.521507	0.406842	0.557821	0.622472	0.521507	0.406842	0.557821
Rgs8	0	0.0476131	0.0453986	0.00965885	0	0.0476131	0.0453986	0.00965885
Rgs9	1.31183	1.87521	2.13817	2.77451	1.31183	1.87521	2.13817	2.77451
Rgs9bp	0.00772393	0.020884	0	0.0254194	0.00772393	0.020884	0	0.0254194
Rgsl1	0.0143578	0.0388207	0	0.0157504	0.0143578	0.0388207	0	0.0157504
Rhag	0.0467579	0.126424	0.160726	0.0256466	0.0467579	0.126424	0.160726	0.0256466
Rhbdd1	5.01538	5.2854	4.84757	5.04521	5.01538	5.2854	4.84757	5.04521
Rhbdd2	2.4743	2.80712	3.59011	2.29146	2.4743	2.80712	3.59011	2.29146
Rhbdd3	1.68063	1.90026	2.3108	1.7766	1.68063	1.90026	2.3108	1.7766
Rhbdf1	2.85099	4.68366	3.28734	3.82033	2.85099	4.68366	3.28734	3.82033
Rhbdf2	5.70775	4.78878	4.75707	5.1444	5.70775	4.78878	4.75707	5.1444
Rhbdl1	1.4031	2.14644	2.22112	2.59232	1.4031	2.14644	2.22112	2.59232
Rhbdl2	9.28384	13.7399	12.9329	10.3451	9.28384	13.7399	12.9329	10.3451
Rhbdl3	0.235371	0.54281	0.333144	0.349331	0.235371	0.54281	0.333144	0.349331
Rhbg	10.0078	10.9097	9.19676	7.93246	10.0078	10.9097	9.19676	7.93246
Rhcg	0.0261875	0.106209	0	0	0.0261875	0.106209	0	0
Rhd	0.075488	0.153079	0	0.08281	0.075488	0.153079	0	0.08281
Rheb	13.8157	14.6679	13.2275	15.2793	13.8157	14.6679	13.2275	15.2793
Rhebl1	7.11326	6.10147	5.64905	5.38153	7.11326	6.10147	5.64905	5.38153
Rho	0	0.0440015	0	0	0	0.0440015	0	0
Rhoa	126.166	112.899	133.506	118.785	126.166	112.899	133.506	118.785
Rhob	27.8761	29.0729	43.6734	39.3362	27.8761	29.0729	43.6734	39.3362
Rhobtb1	1.28671	1.44093	1.42464	1.51317	1.28671	1.44093	1.42464	1.51317
Rhobtb2	2.34444	2.54618	2.09057	2.05532	2.34444	2.54618	2.09057	2.05532
Rhobtb3	1.05235	0.732468	0.734216	0.582928	1.05235	0.732468	0.734216	0.582928
Rhoc	106.236	151.717	175.292	147.796	106.236	151.717	175.292	147.796
Rhod	26.2196	28.4279	43.1142	35.463	26.2196	28.4279	43.1142	35.463
Rhof	22.4645	25.7214	38.8286	26.4317	22.4645	25.7214	38.8286	26.4317
Rhog	33.8007	33.8296	41.1628	34.1088	33.8007	33.8296	41.1628	34.1088
Rhoh	0.476969	0.350444	0.481167	0.636979	0.476969	0.350444	0.481167	0.636979
Rhoj	2.15468	2.26216	2.16679	2.4894	2.15468	2.26216	2.16679	2.4894
Rhoq	4.98538	4.51018	5.32277	4.55745	4.98538	4.51018	5.32277	4.55745
Rhot1	5.30159	5.33304	4.35142	4.81915	5.30159	5.33304	4.35142	4.81915
Rhot2	17.2651	18.2086	18.7961	18.6868	17.2651	18.2086	18.7961	18.6868
Rhou	21.0741	28.8698	41.0995	26.7973	21.0741	28.8698	41.0995	26.7973
Rhov	0.850429	1.60958	1.92936	1.64193	0.850429	1.60958	1.92936	1.64193
Rhox1	0	0	0	0	0	0	0	0
Rhox10	0	0	0	0	0	0	0	0
Rhox11	0	0	0	0	0	0	0	0
Rhox12	0	0	0	0	0	0	0	0
Rhox13	0	0	0	0	0	0	0	0
Rhox2a	0	0	0	0	0	0	0	0
Rhox2b	0	0	0	0	0	0	0	0
Rhox2c	0	0	0	0	0	0	0	0
Rhox2d	0	0	0	0	0	0	0	0
Rhox2e	0	0	0	0	0	0	0	0
Rhox2f	0	0	0	0	0	0	0	0
Rhox2g	0	0	0	0	0	0	0	0
Rhox2h	0	0	0	0	0	0	0	0
Rhox3-ps	0	0	0	0	0	0	0	0
Rhox3a	0	0	0	0	0	0	0	0
Rhox3c	0	0	0	0	0	0	0	0
Rhox3e	0	0	0	0	0	0	0	0
Rhox3f	0	0	0	0	0	0	0	0
Rhox3g-ps	0	0	0	0	0	0	0	0
Rhox3h	0	0	0	0	0	0	0	0
Rhox4a	0	0	0	0	0	0	0	0
Rhox4b	0	0	0	0	0	0	0	0
Rhox4c	0	0	0	0	0	0	0	0
Rhox4d	0	0	0	0	0	0	0	0
Rhox4e	0	0	0	0	0	0	0	0
Rhox4f	0	0	0	0	0	0	0	0
Rhox4g	0	0	0	0	0	0	0	0
Rhox5	0	0	1.14568	0	0	0	1.14568	0
Rhox6	0	0	0	0.082353	0	0	0	0.082353
Rhox7	0	0	0.437444	0	0	0	0.437444	0
Rhox8	1.92665	2.60465	2.03775	0.54193	1.92665	2.60465	2.03775	0.54193
Rhox9	0	0	0	0	0	0	0	0
Rhpn1	0	0	0	0.0534135	0	0	0	0.0534135
Rhpn2	26.2473	29.917	35.9894	37.4596	26.2473	29.917	35.9894	37.4596
Rian	0.336207	0.414995	0.125617	0.32071	0.336207	0.414995	0.125617	0.32071
Ribc1	0.759536	0.308046	0.652707	0.624905	0.759536	0.308046	0.652707	0.624905
Ribc2	0	0	0	0	0	0	0	0
Ric3	0.0774869	0.237005	0.197719	0.238464	0.0774869	0.237005	0.197719	0.238464
Ric8	12.1455	14.4637	13.3843	13.8722	12.1455	14.4637	13.3843	13.8722
Ric8b	3.94751	4.98516	4.03039	4.15251	3.94751	4.98516	4.03039	4.15251
Rictor	6.2662	6.13767	4.81754	5.29499	6.2662	6.13767	4.81754	5.29499
Rif1	4.95429	4.42499	4.24726	3.734	4.95429	4.42499	4.24726	3.734
Riiad1	0.11751	0.317723	0	0.51563	0.11751	0.317723	0	0.51563
Rilp	3.58434	3.33466	6.62409	3.932	3.58434	3.33466	6.62409	3.932
Rilpl1	0.724401	1.1099	0.498011	1.35093	0.724401	1.1099	0.498011	1.35093
Rilpl2	5.48305	6.46223	5.87976	5.75784	5.48305	6.46223	5.87976	5.75784
Rimbp2	0.4009	0.624097	0.54287	0.71965	0.4009	0.624097	0.54287	0.71965
Rimbp3	0.0960974	0.059052	0.150148	0.0670844	0.0960974	0.059052	0.150148	0.0670844
Rimkla	0.0766525	0.172711	0.219571	0.126131	0.0766525	0.172711	0.219571	0.126131
Rimklb	0.0129364	0	0	0	0.0129364	0	0	0
Rims1	0.432107	0.662963	0	0.285601	0.432107	0.662963	0	0.285601
Rims2	1.02591	1.66039	1.91888	1.11756	1.02591	1.66039	1.91888	1.11756
Rims3	0	0.173387	0	0	0	0.173387	0	0
Rims4	0.158093	0	0	0	0.158093	0	0	0
Rin1	1.2418	2.28315	1.68608	1.74368	1.2418	2.28315	1.68608	1.74368
Rin2	9.1038	12.577	8.08984	7.53265	9.1038	12.577	8.08984	7.53265
Rin3	2.48181	3.17547	3.12636	2.95718	2.48181	3.17547	3.12636	2.95718
Ring1	2.996	2.80967	2.82976	3.25699	2.996	2.80967	2.82976	3.25699
Rinl	1.47874	1.39938	1.39783	2.23049	1.47874	1.39938	1.39783	2.23049
Rint1	4.3845	4.14048	4.01717	4.27929	4.3845	4.14048	4.01717	4.27929
Riok1	3.6921	5.20153	4.9095	3.36808	3.6921	5.20153	4.9095	3.36808
Riok2	3.19835	3.25403	2.55015	2.87558	3.19835	3.25403	2.55015	2.87558
Riok3	24.4025	27.125	28.5981	25.3605	24.4025	27.125	28.5981	25.3605
Ripk1	15.5281	13.6583	15.1318	12.9995	15.5281	13.6583	15.1318	12.9995
Ripk2	1.80496	2.20399	1.65117	2.26746	1.80496	2.20399	1.65117	2.26746
Ripk3	16.0789	14.5949	14.7869	11.9189	16.0789	14.5949	14.7869	11.9189
Ripk4	8.00629	6.65769	11.0996	8.70199	8.00629	6.65769	11.0996	8.70199
Ripply1	0	0	0	0.114927	0	0	0	0.114927
Ripply2	0	0	0	0	0	0	0	0
Ripply3	0.820934	0.908038	0.769604	0.98243	0.820934	0.908038	0.769604	0.98243
Rit1	5.19913	4.56989	4.99874	5.28974	5.19913	4.56989	4.99874	5.28974
Rit2	0.0309213	0	0.0531444	0	0.0309213	0	0.0531444	0
Rlbp1	0	0.0696545	0	0.0282556	0	0.0696545	0	0.0282556
Rlf	4.85988	5.27487	5.53746	4.39893	4.85988	5.27487	5.53746	4.39893
Rlim	18.7755	13.8342	14.963	12.8336	18.7755	13.8342	14.963	12.8336
Rln1	0	0	0.346843	0	0	0	0.346843	0
Rln3	0	0	0	0	0	0	0	0
Rltpr	0.5366	0.812484	0.700914	0.63574	0.5366	0.812484	0.700914	0.63574
Rmi1	5.09747	5.03837	4.49046	3.79256	5.09747	5.03837	4.49046	3.79256
Rmnd1	4.95536	4.01978	2.52082	4.14936	4.95536	4.01978	2.52082	4.14936
Rmnd5a	15.6325	16.9069	14.4005	16.0781	15.6325	16.9069	14.4005	16.0781
Rmnd5b	2.97761	4.02545	3.36301	4.2308	2.97761	4.02545	3.36301	4.2308
Rmrp	13173.5	2337.98	1503.37	3690.27	13173.5	2337.98	1503.37	3690.27
Rmst	0	0	0.102498	0	0	0	0.102498	0
Rn4.5s	0	0	0	0	0	0	0	0
Rn45s	4846.68	5634.69	4454.06	5093.35	4846.68	5634.69	4454.06	5093.35
Rnase1	2.84753	2.71221	2.00211	1.77485	2.84753	2.71221	2.00211	1.77485
Rnase10	0	0	0	0	0	0	0	0
Rnase11	0	0	0	0	0	0	0	0
Rnase12	0	0	0	0	0	0	0	0
Rnase13	0	0	0	0	0	0	0	0
Rnase4	64.2115	38.2875	33.2737	43.0834	64.2115	38.2875	33.2737	43.0834
Rnase6	1.4284	0.926908	1.1784	1.75498	1.4284	0.926908	1.1784	1.75498
Rnase9	0	0	0	0	0	0	0	0
Rnaseh1	2.48646	3.46816	2.98465	3.074	2.48646	3.46816	2.98465	3.074
Rnaseh2a	2.55017	2.54033	3.55252	3.03311	2.55017	2.54033	3.55252	3.03311
Rnaseh2b	3.78889	4.00173	4.54481	3.63684	3.78889	4.00173	4.54481	3.63684
Rnaseh2c	11.1545	10.3579	7.16504	10.8769	11.1545	10.3579	7.16504	10.8769
Rnasek	80.4707	67.2072	87.6956	72.0593	80.4707	67.2072	87.6956	72.0593
Rnasel	60.8715	67.8718	46.4005	47.5544	60.8715	67.8718	46.4005	47.5544
Rnaset2a	0.00418286	0.00190368	0.00134236	0.00181386	0.00418286	0.00190368	0.00134236	0.00181386
Rnaset2b	2.44634	2.06854	2.5255	2.82062	2.44634	2.06854	2.5255	2.82062
Rnd1	0.222333	0.33397	0.424582	0.569096	0.222333	0.33397	0.424582	0.569096
Rnd2	5.70146	6.44655	6.05763	5.1173	5.70146	6.44655	6.05763	5.1173
Rnd3	10.951	13.1767	11.157	10.5889	10.951	13.1767	11.157	10.5889
Rnf10	49.0404	51.3407	51.563	50.9118	49.0404	51.3407	51.563	50.9118
Rnf103	29.8953	31.4126	31.2056	24.6405	29.8953	31.4126	31.2056	24.6405
Rnf11	13.4226	9.17692	10.0378	8.93588	13.4226	9.17692	10.0378	8.93588
Rnf111	10.441	11.6201	10.5313	10.3662	10.441	11.6201	10.5313	10.3662
Rnf112	0.0357221	0	0.0613956	0	0.0357221	0	0.0613956	0
Rnf113a1	1.02384	1.23843	1.01876	1.00492	1.02384	1.23843	1.01876	1.00492
Rnf113a2	2.52589	3.81315	4.4136	2.77089	2.52589	3.81315	4.4136	2.77089
Rnf114	29.3765	22.0873	26.6851	26.1098	29.3765	22.0873	26.6851	26.1098
Rnf115	26.7141	21.3774	29.4834	21.9723	26.7141	21.3774	29.4834	21.9723
Rnf121	16.0977	10.9333	12.8407	12.6317	16.0977	10.9333	12.8407	12.6317
Rnf122	0.324672	0.259365	0.329735	0.356163	0.324672	0.259365	0.329735	0.356163
Rnf123	7.29633	10.4966	10.4983	8.88606	7.29633	10.4966	10.4983	8.88606
Rnf125	18.9575	5.20861	4.13862	9.36554	18.9575	5.20861	4.13862	9.36554
Rnf126	12.2625	13.8303	13.5091	14.6776	12.2625	13.8303	13.5091	14.6776
Rnf128	143.545	91.5146	114.699	85.6593	143.545	91.5146	114.699	85.6593
Rnf13	20.3267	13.6626	16.2059	14.4861	20.3267	13.6626	16.2059	14.4861
Rnf130	7.36928	7.63968	5.70936	9.29878	7.36928	7.63968	5.70936	9.29878
Rnf133	0.134452	0.727103	0.231083	0.294986	0.134452	0.727103	0.231083	0.294986
Rnf135	1.60441	2.16901	1.30619	1.9453	1.60441	2.16901	1.30619	1.9453
Rnf138	2.58964	2.50314	2.24317	1.96488	2.58964	2.50314	2.24317	1.96488
Rnf139	6.42706	4.10303	3.84571	4.06054	6.42706	4.10303	3.84571	4.06054
Rnf14	17.0092	15.465	15.0707	14.3447	17.0092	15.465	15.0707	14.3447
Rnf141	25.6519	23.5673	29.1641	27.0493	25.6519	23.5673	29.1641	27.0493
Rnf144a	0.487403	0.382193	0.329716	0.520576	0.487403	0.382193	0.329716	0.520576
Rnf144b	0.386714	0.953375	0.645107	0.698746	0.386714	0.953375	0.645107	0.698746
Rnf145	14.1223	14.4836	9.73995	11.3587	14.1223	14.4836	9.73995	11.3587
Rnf146	12.7189	10.2132	11.1523	8.73732	12.7189	10.2132	11.1523	8.73732
Rnf148	0.524481	0.64463	0.901426	0.627658	0.524481	0.64463	0.901426	0.627658
Rnf149	9.63056	10.5952	10.3498	7.84458	9.63056	10.5952	10.3498	7.84458
