peak	chr	chromStart	chromEnd	Name	Start_b	End_b	gene	Strand	Distance	CV_amplitude	CV_phase	CV_mean	CV_pvalue	CV_qvalue	CV_fdr_BH	GF_amplitude	GF_phase	GF_mean	GF_pvalue	GF_qvalue	GF_fdr_BH
chr8_79027462_79031533	chr8	79027462	79031533	16701	79026437	79028437	Zfp827	+	0	42.25292273	9.152915024	198.8273501	0.22786092	0.005410913	0.290268291	65.85887788	1.169487467	186.3018388	0.73245343	0.54144548	0.894427172
chr8_79292981_79296212	chr8	79292981	79296212	16706	79293078	79295078	Gm4890	+	0	35.38930123	13.47152717	135.8351582	0.039216554	0.002225366	0.119379712	40.46866653	1.817752158	139.2680928	0.802531732	0.54144548	0.894427172
chr8_79300290_79302876	chr8	79300290	79302876	16707	79294956	79296956	Mmaa	-	3335	8.254326382	12.42548667	55.17528825	0.179052401	0.00461769	0.247715872	18.7913266	2.905016553	52.52341116	0.404583275	0.54144548	0.894427172
chr8_79397831_79400160	chr8	79397831	79400160	16712	79399468	79401468	Smad1	-	0	12.00893006	9.571818446	91.90085656	0.573358514	0.01115636	0.598482707	33.14972295	0.958733971	91.97660849	0.700376259	0.54144548	0.894427172
chr8_79638016_79641174	chr8	79638016	79641174	16714	79637676	79639676	Otud4	+	0	27.57817469	9.992688575	117.7524318	0.248018659	0.005741947	0.30802664	38.29066649	2.258928304	123.2258042	0.833198327	0.54144548	0.894427172
chr8_79709952_79713452	chr8	79709952	79713452	16715	79709820	79711820	Anapc10	+	0	22.78068828	12.67482135	95.63866845	0.13638402	0.00394558	0.211660545	35.36514619	2.43581561	115.5483789	0.842822237	0.54144548	0.894427172
chr8_80492245_80494033	chr8	80492245	80494033	16716	80492045	80494045	Gypa	+	0	4.359319243	9.305436831	30.04852779	0.216576247	0.005224795	0.280284028	13.35444178	1.94716395	41.9837935	0.812652578	0.54144548	0.894427172
chr8_80737295_80741066	chr8	80737295	80741066	16717	80739459	80741459	Smarca5	-	0	34.34263829	9.700415406	149.6573393	0.0608888	0.002674171	0.14345586	65.06194884	1.925210769	178.613372	0.81100778	0.54144548	0.894427172
chr8_80876664_80881447	chr8	80876664	80881447	16723	80880479	80882479	Gab1	-	0	49.57323548	12.39097828	142.8554106	0.004189208	0.000834698	0.044777331	47.75473894	1.914512083	177.3288915	0.810195821	0.54144548	0.894427172
chr8_81012084_81016499	chr8	81012084	81016499	16724	81014906	81016906	Usp38	-	0	37.98424844	10.68202503	189.3793718	0.093824148	0.00324157	0.173893974	74.79029816	1.650173206	224.3010966	0.787778649	0.54144548	0.894427172
chr8_82401008_82403712	chr8	82401008	82403712	16727	82402586	82404586	Il15	-	0	22.10164757	10.76935318	87.93413928	0.023984125	0.00179473	0.096278268	29.92214189	2.957877851	102.4973539	0.864623702	0.54144548	0.894427172
chr8_82772755_82774748	chr8	82772755	82774748	16728	82774126	82776126	Zfp330	-	0	12.83964837	11.31200605	89.95956323	0.321479723	0.006931116	0.371819575	36.77766002	2.608453469	106.0384619	0.85102762	0.54144548	0.894427172
chr8_83164304_83166988	chr8	83164304	83166988	16729	83163352	83165352	Tbc1d9	+	0	16.4583033	10.43588602	65.39405592	0.02803664	0.00192708	0.103378174	30.3216661	1.222436839	86.25019887	0.739669559	0.54144548	0.894427172
chr8_83331305_83333613	chr8	83331305	83333613	16731	83332486	83334486	Elmod2	-	0	15.15105403	10.94194291	60.81614974	0.00615839	0.000980722	0.052610811	17.44827087	3.080522881	66.28916881	0.868577815	0.54144548	0.894427172
chr8_83456127_83459474	chr8	83456127	83459474	16732	83458391	83460391	Scoc	-	0	17.57327409	13.81632203	71.56268393	0.019809119	0.001651137	0.088575196	28.06035469	1.086789691	87.71351715	0.720530944	0.54144548	0.894427172
chr8_83533408_83535101	chr8	83533408	83535101	16733	83539093	83541093	Olfr370	+	3993	1.580054573	17.88088742	22.56612046	0.81520701	0.015347935	0.823339632	6.811928475	2.4638853	34.77045908	0.844231985	0.54144548	0.894427172
chr8_83566360_83568091	chr8	83566360	83568091	16734	83564758	83566758	Ndufb7	+	0	19.72379846	11.4167848	62.8645016	0.004876265	0.000883452	0.047392782	30.18615795	0.759156335	69.20044035	0.664357899	0.54144548	0.894427172
chr8_83592167_83595472	chr8	83592167	83595472	16735	83594491	83596491	Tecr	-	0	33.76282622	13.32772861	95.8271805	0.016572261	0.001531769	0.082171718	36.25967705	1.539538773	112.4683108	0.776892681	0.54144548	0.894427172
chr8_83606579_83609971	chr8	83606579	83609971	16737	83606175	83608175	Dnajb1	+	0	56.80912893	11.70110804	160.8127532	0.010296313	0.00121652	0.065260195	48.17780715	2.262532252	161.4507041	0.833407853	0.54144548	0.894427172
chr8_83651707_83654127	chr8	83651707	83654127	16738	83650678	83652678	Gipc1	+	0	15.96403547	11.58544115	69.91295518	0.117711182	0.003641953	0.195372478	15.23069363	2.939063902	75.01130444	0.863982391	0.54144548	0.894427172
chr8_83696913_83699797	chr8	83696913	83699797	16739	83699179	83701179	Pkn1	-	0	26.29258454	13.65494991	105.6770606	0.123705941	0.003735013	0.200364687	24.86979909	2.496105654	102.5822578	0.845812949	0.54144548	0.894427172
chr8_83714597_83717180	chr8	83714597	83717180	16740	83713177	83715177	Ddx39	+	0	23.37290322	11.99929324	97.46377761	0.144577705	0.004071697	0.218426073	38.79938938	1.915388268	95.9437512	0.810262575	0.54144548	0.894427172
chr8_83739311_83741943	chr8	83739311	83741943	16741	83741311	83743311	Cd97	-	0	6.552039031	11.78327504	52.87168563	0.605625579	0.011712019	0.628291005	15.38074326	2.065151064	49.60008042	0.273951812	0.54144548	0.894427172
chr8_83971069_83974175	chr8	83971069	83974175	16743	83970978	83972978	Prkaca	+	0	20.60291248	11.96721208	77.38537753	0.054403641	0.002556352	0.137135457	51.48592252	3.269888744	98.82617639	0.437932681	0.54144548	0.894427172
chr8_84003194_84005575	chr8	84003194	84005575	16744	83999706	84001706	1700067K01Rik	+	1489	12.18221769	11.38383345	44.85513978	0.029203454	0.001957302	0.104999409	26.16965002	0.868502586	59.86522167	0.684829452	0.54144548	0.894427172
chr8_84064962_84071361	chr8	84064962	84071361	16745	84064836	84066836	Rfx1	+	0	47.47307102	9.150775916	221.9207641	0.229642596	0.005440242	0.291841653	76.34812918	1.592544477	235.3441116	0.782229542	0.54144548	0.894427172
chr8_84087078_84091645	chr8	84087078	84091645	16746	84084099	84086099	Mir709	+	980	23.60926969	11.17081948	87.22305233	1.02363E-05	5.55392E-05	0.002979397	42.0656829	0.79720995	99.2824299	0.671693954	0.54144548	0.894427172
chr8_84101806_84105527	chr8	84101806	84105527	16747	84104762	84106762	Dcaf15	-	0	35.04136242	9.96811609	133.9126866	0.045047139	0.002360924	0.126651724	41.35144362	2.045971022	135.7693593	0.819713766	0.54144548	0.894427172
chr8_84146400_84149628	chr8	84146400	84149628	16748	84146038	84148038	4930432K21Rik	+	0	21.10550285	10.65456686	97.76417226	0.276747407	0.00622204	0.333781204	39.88367166	1.86837784	105.5423673	0.806614853	0.54144548	0.894427172
chr8_84186679_84187823	chr8	84186679	84187823	16749	84178961	84180961	Mir181c	-	5719	6.77785334	12.88720862	31.28105839	0.242558155	0.005652082	0.303205832	19.84246162	3.420158872	46.61214569	0.448062737	0.54144548	0.894427172
chr8_84197046_84204771	chr8	84197046	84204771	16751	84206518	84208518	Mir23a	+	1748	85.76758739	9.581276046	241.3741081	0.024619291	0.001814879	0.097359153	111.374106	1.46280846	313.4764354	0.768749451	0.54144548	0.894427172
chr8_84235346_84238464	chr8	84235346	84238464	16752	84237042	84239042	Zswim4	-	0	31.34944887	10.91385818	104.3514916	0.017803246	0.001578399	0.0846732	51.63840847	0.89937623	133.6150887	0.690280759	0.54144548	0.894427172
chr8_84248711_84251338	chr8	84248711	84251338	16753	84249761	84251761	D8Ertd738e	-	0	21.48209574	12.33492757	67.06592468	0.00376192	0.000794082	0.042598487	28.13362136	1.484951473	78.90038098	0.771151772	0.54144548	0.894427172
chr8_84255592_84258397	chr8	84255592	84258397	16754	84257324	84259324	Mri1	-	0	16.4744242	12.24544851	71.25852151	0.059180022	0.002645131	0.141897985	33.17173276	0.898352937	92.35404011	0.690102311	0.54144548	0.894427172
chr8_84269133_84271336	chr8	84269133	84271336	16755	84270360	84272360	Ccdc130	-	0	11.00982977	10.61106934	72.52144491	0.529985788	0.010425163	0.559257648	27.98855452	2.084453919	90.13084875	0.822319227	0.54144548	0.894427172
chr8_84413374_84415631	chr8	84413374	84415631	16757	84413364	84415364	Cacna1a	+	0	7.773153588	6.938148062	35.65936857	0.363410563	0.007605644	0.408004578	18.45706454	2.531704107	43.65754257	0.351822316	0.54144548	0.894427172
chr8_84659459_84665064	chr8	84659459	84665064	16759	84662852	84664852	Ier2	-	0	141.7074655	11.13882444	430.9399434	0.055561442	0.002581606	0.138490176	151.343959	2.131704906	435.798231	0.825412968	0.54144548	0.894427172
chr8_84685809_84690678	chr8	84685809	84690678	16760	84687247	84689247	Trmt1	+	0	39.10982986	11.38796718	155.3950986	0.150392489	0.004165767	0.223472491	61.13566935	0.729339916	172.6074101	0.658445987	0.54144548	0.894427172
chr8_84831527_84833458	chr8	84831527	84833458	16761	84830282	84832282	Gadd45gip1	+	0	24.79608424	11.05479445	76.16807046	0.001268017	0.000488695	0.026216008	24.76893567	2.398833417	82.96087457	0.840917571	0.54144548	0.894427172
chr8_84838962_84841885	chr8	84838962	84841885	16762	84840641	84842641	Rad23a	-	0	15.47870838	9.260813815	62.60203694	0.013924045	0.001416247	0.075974549	21.30519084	2.236491074	77.53867473	0.83188061	0.54144548	0.894427172
chr8_84844344_84848856	chr8	84844344	84848856	16763	84846931	84848931	Calr	-	0	41.52403059	12.91893881	167.4889192	0.154849764	0.004237937	0.227344058	45.69398315	1.995592562	162.6600396	0.816181995	0.54144548	0.894427172
chr8_84856623_84858345	chr8	84856623	84858345	16764	84854986	84856986	Farsa	+	0	17.61546231	11.82128671	49.68280295	3.26102E-05	9.35847E-05	0.00502035	15.86725934	1.424538651	57.16250028	0.764493995	0.54144548	0.894427172
chr8_84870543_84872835	chr8	84870543	84872835	16765	84870111	84872111	Syce2	+	0	4.512221961	8.98591216	26.78642931	0.438480661	0.008859186	0.47525085	12.87849516	3.142361688	46.49886952	0.430480091	0.54144548	0.894427172
chr8_84892564_84894545	chr8	84892564	84894545	16766	84893921	84895921	Gcdh	-	0	7.066782203	15.40356308	32.06474913	0.042270281	0.00229601	0.123169401	10.52535056	1.899567554	38.21595223	0.809050087	0.54144548	0.894427172
chr8_84902175_84904243	chr8	84902175	84904243	16767	84899928	84901928	Klf1	+	248	15.95072058	9.407375764	80.50000929	0.310959257	0.006757155	0.362487424	31.27994058	0.821739716	86.87100535	0.676301544	0.54144548	0.894427172
chr8_84968005_84970845	chr8	84968005	84970845	16768	84966011	84968011	Rnaseh2a	-	0	21.54102991	11.6466285	102.0674047	0.059962601	0.00265923	0.142654322	25.92277241	1.647246066	102.0416277	0.787502954	0.54144548	0.894427172
chr8_84975631_84978812	chr8	84975631	84978812	16769	84978748	84980748	Junb	-	0	113.7433805	10.79935353	293.2640659	0.015025677	0.001463228	0.078494848	104.5341088	2.04514371	291.5376482	0.819656887	0.54144548	0.894427172
chr8_84988973_84991030	chr8	84988973	84991030	16771	84988595	84990595	Hook2	+	0	33.84026753	11.01253079	117.6025011	0.095759294	0.003277286	0.175809954	39.81868308	1.523364609	117.794168	0.775218079	0.54144548	0.894427172
chr8_85023924_85028787	chr8	85023924	85028787	16772	85024833	85026833	2310036O22Rik	+	0	57.38793604	10.94848983	217.1506194	0.14016473	0.004006225	0.214913868	84.1526432	2.155540098	248.2000124	0.826930822	0.54144548	0.894427172
chr8_85034596_85038722	chr8	85034596	85038722	16773	85034915	85036915	Tnpo2	+	0	38.84737461	10.95152737	143.0556994	0.039009012	0.002222432	0.119222292	43.26085283	1.8810503	148.5164628	0.807611547	0.54144548	0.894427172
chr8_85059429_85061101	chr8	85059429	85061101	16774	85058119	85060119	Fbxw9	+	0	8.042929016	10.44865298	43.77885391	0.253048883	0.005821146	0.312275229	20.24737706	1.060560229	45.7899108	0.71657545	0.54144548	0.894427172
chr8_85070612_85072694	chr8	85070612	85072694	16775	85069757	85071757	Dhps	+	0	18.63131838	14.16216194	77.25379085	0.267858478	0.006070537	0.325653814	29.05249469	1.467851491	80.57004607	0.769300387	0.54144548	0.894427172
chr8_85079525_85082035	chr8	85079525	85082035	16776	85078963	85080963	BC056474	+	0	27.19152199	9.934597855	95.17379778	0.020012594	0.001658146	0.088951231	35.00893759	1.545729034	107.2133517	0.77752781	0.54144548	0.894427172
chr8_85083102_85083830	chr8	85083102	85083830	16777	85081269	85083269	Man2b1	+	0	12.2100066	12.06680331	28.55361247	0.000671132	0.000370505	0.019875756	8.127649989	1.718102741	24.96966739	0.79399805	0.54144548	0.894427172
chr8_85119014_85120214	chr8	85119014	85120214	16778	85123095	85125095	Zfp791	-	2882	3.399648406	14.28998605	29.25917072	0.635285409	0.012225686	0.655846631	14.54452095	0.662675073	33.50113887	0.644688679	0.54144548	0.894427172
chr8_85298276_85301204	chr8	85298276	85301204	16779	85297632	85299632	Orc6	+	0	26.565477	10.61253996	135.5507209	0.252334294	0.005809597	0.311655715	50.23634638	1.533054737	139.3520457	0.776223987	0.54144548	0.894427172
chr8_85430688_85433599	chr8	85430688	85433599	16780	85432841	85434841	4921524J17Rik	-	0	11.99079292	10.80075342	74.84831855	0.095628041	0.003275444	0.175711102	29.66641636	0.754494782	79.33445097	0.66344322	0.54144548	0.894427172
chr8_85553172_85556581	chr8	85553172	85556581	16781	85555271	85557271	Dnaja2	-	0	51.42269462	11.22935152	188.6307965	0.149949023	0.004157552	0.223031811	65.84154035	2.705316291	207.289187	0.855173801	0.54144548	0.894427172
chr8_85839785_85842146	chr8	85839785	85842146	16782	85839002	85841002	Phkb	+	0	27.29322834	10.21567213	125.7246083	0.190066707	0.004793717	0.257158819	49.06672811	1.742842033	149.8899716	0.796180364	0.54144548	0.894427172
chr8_86623982_86627638	chr8	86623982	86627638	16785	86622043	86624043	Lonp2	+	0	16.02047681	10.67449648	84.25165412	0.039554027	0.00223146	0.119706607	26.41691701	1.117166389	87.07010569	0.725005562	0.54144548	0.894427172
chr8_86743673_86746981	chr8	86743673	86746981	16787	86743699	86745699	Gm10638	+	0	22.80458903	8.922593407	118.523109	0.228603899	0.005424105	0.290975978	45.77248063	1.652483113	137.2875911	0.787995751	0.54144548	0.894427172
chr8_86881744_86885675	chr8	86881744	86885675	16791	86885258	86887258	N4bp1	-	0	30.95175702	11.91528005	121.0968058	0.007972904	0.001099507	0.058983023	57.4308571	0.78955086	124.6981867	0.670235971	0.54144548	0.894427172
chr8_88117792_88120184	chr8	88117792	88120184	16794	88116759	88118759	Tmem188	+	0	15.34950981	11.96990286	86.69109429	0.12319273	0.003725726	0.199866478	35.72393443	1.934235522	104.1311062	0.811687389	0.54144548	0.894427172
chr8_88137418_88139159	chr8	88137418	88139159	16795	88135885	88137885	Heatr3	+	0	8.219692844	11.87030313	45.45404564	0.177325215	0.00459025	0.246243835	11.88458957	2.09066034	42.82522877	0.822732133	0.54144548	0.894427172
chr8_88198279_88203836	chr8	88198279	88203836	16796	88197213	88199213	Papd5	+	0	26.56987837	8.370639029	130.3084732	0.075436527	0.002925671	0.156947574	50.5726938	1.652747872	162.4048549	0.78802061	0.54144548	0.894427172
chr8_88360534_88363392	chr8	88360534	88363392	16798	88362191	88364191	Brd7	-	0	42.42086343	11.61175749	139.1839414	0.085350929	0.003096945	0.166135538	39.43755631	3.308991613	151.8104521	0.874977325	0.54144548	0.894427172
chr8_88634548_88636289	chr8	88634548	88636289	16799	88636128	88638128	Snx20	-	0	9.671398373	12.90624571	59.42116476	0.321603919	0.00693273	0.371906154	17.50485509	2.69438943	68.89702177	0.854721497	0.54144548	0.894427172
chr8_88646705_88647730	chr8	88646705	88647730	16801	88645347	88647347	Nod2	+	0	4.683898982	13.27994661	24.6172399	0.456051942	0.009157059	0.491230228	7.487847648	2.487466551	23.35056648	0.343705674	0.54144548	0.894427172
chr8_88696806_88700433	chr8	88696806	88700433	16802	88695028	88697028	Cyld	+	0	16.12740977	10.90441566	86.42880054	0.088755102	0.0031569	0.169351823	35.45604599	1.009234046	102.7092487	0.708581504	0.54144548	0.894427172
chr8_90344749_90349909	chr8	90344749	90349909	16805	90348252	90350252	Tox3	-	0	21.0676349	10.81805698	107.9498632	0.129652874	0.003831897	0.205562015	33.33955363	0.891313391	113.7905845	0.688870591	0.54144548	0.894427172
chr8_90827989_90829908	chr8	90827989	90829908	16808	90826835	90828835	Chd9	+	0	18.83622868	11.66811083	68.4242684	0.074753353	0.002915951	0.156426135	35.47959302	2.994402576	72.46108122	0.407128285	0.54144548	0.894427172
chr8_91069104_91072097	chr8	91069104	91072097	16815	91068094	91070094	Rbl2	+	0	27.16829289	10.35089929	99.30551732	0.007787362	0.00109181	0.05857011	35.10523017	1.123465937	111.0981733	0.725919486	0.54144548	0.894427172
chr8_91132668_91134107	chr8	91132668	91134107	16816	91135496	91137496	Aktip	-	1390	15.42782072	10.13208702	53.27995517	0.016203987	0.001519106	0.081492407	16.75034424	3.022637203	60.20783447	0.866759585	0.54144548	0.894427172
chr8_91312520_91314292	chr8	91312520	91314292	16818	91311525	91313525	Fto	+	0	7.136385408	9.534664921	39.93776036	0.297047393	0.006535004	0.350570124	8.688618727	3.891571642	43.52161113	0.886556609	0.54144548	0.894427172
chr8_93196680_93198511	chr8	93196680	93198511	16824	93197804	93199804	Ces1d	-	0	11.76587278	12.73587062	34.81655099	0.021672423	0.001718936	0.092212302	5.769538996	5.669076528	41.01394559	0.891638844	0.54144548	0.894427172
chr8_93228388_93229900	chr8	93228388	93229900	16825	93229619	93231619	Ces1e	-	0	8.101016236	14.81457012	32.03720516	0.034196118	0.002094866	0.112379064	6.007575243	4.155498904	31.24822932	0.889942599	0.54144548	0.894427172
chr8_94010060_94014007	chr8	94010060	94014007	16829	94012640	94014640	Amfr	-	0	31.25243991	10.48167297	116.486302	0.049094361	0.002436696	0.130716498	43.14427452	1.165974153	134.2902726	0.731963354	0.54144548	0.894427172
chr8_94036058_94037124	chr8	94036058	94037124	16830	94035198	94037198	Ogfod1	+	0	6.516395189	13.61914405	38.6116791	0.022365566	0.001744464	0.09358171	10.41416145	2.516690559	44.16752143	0.846802586	0.54144548	0.894427172
chr8_94037137_94038792	chr8	94037137	94038792	16831	94035198	94037198	Ogfod1	+	0	14.19480566	12.14130814	41.05294218	0.041273266	0.002272392	0.121902393	19.13321451	1.542457702	52.85153378	0.777192564	0.54144548	0.894427172
chr8_94041979_94045110	chr8	94041979	94045110	16832	94037039	94039039	Nudt21	-	2941	4.508951196	12.31109275	37.23563997	0.017227249	0.001555671	0.083453942	18.25023758	0.804405242	55.69714212	0.673055231	0.54144548	0.894427172
chr8_94097509_94099415	chr8	94097509	94099415	16833	94098811	94100811	Bbs2	-	0	14.20684424	9.214746284	56.22442676	0.098128097	0.003321224	0.178166985	18.14657691	2.048810323	61.0070364	0.819908693	0.54144548	0.894427172
chr8_94171965_94173724	chr8	94171965	94173724	16834	94170618	94172618	Mt2	+	0	7.121443513	7.745616622	21.28815239	0.000262938	0.000255754	0.013719935	12.56412738	3.401196175	43.70462095	0.877235624	0.54144548	0.894427172
chr8_94177289_94181210	chr8	94177289	94181210	16835	94177089	94179089	Mt1	+	0	35.54482017	12.03388482	118.494525	0.000830071	0.000407117	0.021839785	52.82579057	1.710895028	154.1109385	0.793354077	0.54144548	0.894427172
chr8_94213910_94215786	chr8	94213910	94215786	16836	94212601	94214601	Nup93	+	0	12.35727292	14.07768433	45.6588317	0.073665629	0.002894524	0.155276676	17.57444783	1.894951789	53.73588544	0.808693473	0.54144548	0.894427172
chr8_94385235_94389332	chr8	94385235	94389332	16841	94384500	94386500	Herpud1	+	0	91.03430697	11.80822305	238.5206024	0.008140469	0.001108063	0.05944203	59.64906675	4.452118764	216.0947757	0.892567314	0.54144548	0.894427172
chr8_94433834_94435265	chr8	94433834	94435265	16842	94435103	94437103	9330175E14Rik	-	0	9.672679836	9.236100673	35.96900551	0.214776715	0.005200135	0.278961138	8.447476027	2.516198685	35.78239981	0.846779122	0.54144548	0.894427172
chr8_94599984_94603753	chr8	94599984	94603753	16843	94599941	94601941	Rspry1	+	0	24.66541805	10.29745249	147.3893008	0.46422597	0.009294314	0.498593252	66.56895008	1.236983202	185.05306	0.741597352	0.54144548	0.894427172
chr8_94666527_94668446	chr8	94666527	94668446	16845	94664755	94666755	Arl2bp	+	0	19.12505856	11.02785698	55.34478077	0.00400329	0.000816281	0.043789365	19.24273758	2.203700187	66.73773763	0.829913061	0.54144548	0.894427172
chr8_94681330_94688040	chr8	94681330	94688040	16846	94696242	94698242	Pllp	-	8203	37.76260685	10.79755273	164.7873835	0.172650636	0.004517249	0.242327725	82.59696897	3.38815318	177.6368689	0.44348595	0.54144548	0.894427172
chr8_94769652_94775156	chr8	94769652	94775156	16847	94770180	94772180	Cx3cl1	+	0	25.54285891	12.55074271	113.0608249	0.00068201	0.000372558	0.019985887	63.28395108	3.482102736	143.3363119	0.456783228	0.54144548	0.894427172
chr8_94836667_94839804	chr8	94836667	94839804	16849	94836417	94838417	Coq9	+	0	33.78904431	10.39024668	159.0718894	0.278495888	0.006249212	0.335238863	53.18789771	1.373127338	161.0766215	0.758563919	0.54144548	0.894427172
chr8_94856865_94858649	chr8	94856865	94858649	16850	94855450	94857450	Polr2c	+	0	10.71734452	12.91519224	60.3568249	0.176575863	0.004578498	0.245613439	28.97655706	1.122033343	73.3616034	0.725712067	0.54144548	0.894427172
chr8_94873397_94876447	chr8	94873397	94876447	16852	94876312	94878312	Dok4	-	0	38.85024326	10.96591065	125.1932906	0.050482572	0.00246829	0.13241135	39.45439246	1.524946979	134.7882896	0.775382881	0.54144548	0.894427172
chr8_94976073_94978805	chr8	94976073	94978805	16854	94975109	94977109	Gpr56	+	0	25.85867593	12.78366746	84.48896602	0.040694941	0.002259443	0.121207752	35.56686266	0.682702967	82.32345144	0.648901577	0.54144548	0.894427172
chr8_95079730_95082514	chr8	95079730	95082514	16855	95079201	95081201	Katnb1	+	0	21.10079997	11.13482741	71.4724215	0.008542534	0.001128623	0.060544982	23.19017813	1.014610024	73.17664452	0.709434876	0.54144548	0.894427172
chr8_95142956_95146006	chr8	95142956	95146006	16856	95142540	95144540	Kifc3	-	0	20.46362855	13.27170036	84.08954052	0.044416281	0.002346831	0.125895691	23.20828611	0.875056857	78.84911558	0.685998457	0.54144548	0.894427172
chr8_95329938_95333187	chr8	95329938	95333187	16858	95330284	95332284	AA960436	+	0	29.68458462	11.24747499	109.2977303	0.1552169	0.004241858	0.227554391	48.97293805	1.352212524	133.7911899	0.756079187	0.54144548	0.894427172
chr8_95351347_95353868	chr8	95351347	95353868	16859	95350337	95352337	Mmp15	+	0	7.101064136	16.67350428	53.37879875	0.493810753	0.009800741	0.525760558	30.50544363	2.434316215	64.96242317	0.33384152	0.54144548	0.894427172
chr8_95433029_95435058	chr8	95433029	95435058	16862	95434869	95436869	Gtl3	-	0	13.74140517	12.46645144	60.55811423	0.172076662	0.00450811	0.241837485	21.05907226	1.852084289	67.06726738	0.805318573	0.54144548	0.894427172
chr8_95486270_95489514	chr8	95486270	95489514	16863	95488820	95490820	Csnk2a2	-	0	14.68369155	7.40201081	72.30846397	0.131997093	0.003871565	0.207689994	35.44766803	0.843937949	92.89774972	0.680391051	0.54144548	0.894427172
chr8_95715005_95716913	chr8	95715005	95716913	16864	95713913	95715913	Setd6	+	0	12.24905707	10.6096853	48.06203078	0.129352386	0.003826965	0.205297456	18.29621958	1.563538596	50.97759267	0.779337447	0.54144548	0.894427172
chr8_95804788_95808810	chr8	95804788	95808810	16865	95804830	95806830	4930513N10Rik	+	0	45.38308644	10.43970208	157.8870526	0.108351313	0.0034844	0.186920565	49.76170177	2.062857397	165.4925975	0.820866715	0.54144548	0.894427172
chr8_95851944_95853812	chr8	95851944	95853812	16866	95853491	95855491	Slc38a7	-	0	6.645792482	10.64821096	41.46363171	0.101089364	0.003366213	0.180580424	19.19363603	0.745693037	43.71419186	0.661706502	0.54144548	0.894427172
chr8_95887181_95888700	chr8	95887181	95888700	16867	95888365	95890365	Got2	-	0	9.238047069	13.16631286	34.80197369	0.005012066	0.000893898	0.047953144	17.42938932	2.846399541	37.6226049	0.394815052	0.54144548	0.894427172
chr8_104393084_104396139	chr8	104393084	104396139	16872	104395807	104397807	Cmtm4	-	0	31.35219503	9.55327898	104.1123197	0.101723756	0.003375078	0.181055998	41.60311975	3.216808909	118.3964794	0.429969649	0.54144548	0.894427172
chr8_104441597_104443291	chr8	104441597	104443291	16873	104443047	104445047	Dync1li2	-	0	20.05947366	10.98160455	65.66639469	0.150704202	0.004171044	0.223755575	30.83806076	1.050945656	88.56026859	0.715103828	0.54144548	0.894427172
chr8_104533276_104536370	chr8	104533276	104536370	16874	104534637	104536637	Nae1	-	0	18.98445868	10.43927193	86.4833933	0.161224231	0.004336855	0.232650474	43.09306926	1.177465604	110.9666948	0.733561032	0.54144548	0.894427172
chr8_104590330_104593024	chr8	104590330	104593024	16875	104589468	104591468	Pdp2	+	0	17.70521728	11.08761316	81.19632396	0.066713395	0.00277171	0.148688338	37.60036212	1.156388112	90.41103263	0.730618917	0.54144548	0.894427172
chr8_104640435_104642833	chr8	104640435	104642833	16876	104641728	104643728	Fam96b	-	0	20.21783332	11.01988714	75.88907857	0.23869941	0.00558691	0.299709666	35.43188817	1.421492232	104.1600094	0.764149504	0.54144548	0.894427172
chr8_104733231_104735653	chr8	104733231	104735653	16878	104732003	104734003	Ces2a	+	0	21.28962824	14.15568179	76.67822451	0.005026577	0.000894779	0.048000405	17.20545501	2.855644748	67.35282593	0.861021707	0.54144548	0.894427172
chr8_104786792_104790797	chr8	104786792	104790797	16879	104793237	104795237	4932416K20Rik	+	2441	24.85730818	14.88739986	72.1557766	0.005511805	0.000938247	0.050332217	27.48639411	0.849243022	88.22929414	0.681357271	0.54144548	0.894427172
chr8_104845627_104849107	chr8	104845627	104849107	16882	104845068	104847068	Ces2c	+	0	31.60879877	13.80217465	93.64432212	0.021749547	0.001722336	0.092394656	47.14006978	1.305222342	118.2490914	0.750338711	0.54144548	0.894427172
chr8_104865638_104870403	chr8	104865638	104870403	16883	104865424	104867424	Ces2d-ps	+	0	22.45253854	13.90027261	99.04646648	0.041200096	0.002270784	0.121816176	56.86989055	2.839259753	116.4421363	0.393614319	0.54144548	0.894427172
chr8_104924404_104928820	chr8	104924404	104928820	16885	104924260	104926260	Ces2e	+	0	33.97330597	12.71937661	133.3340719	0.165907981	0.004413212	0.23674666	46.46168655	1.385962907	140.7170723	0.760067878	0.54144548	0.894427172
chr8_105169986_105172446	chr8	105169986	105172446	16888	105168674	105170674	Cbfb	+	0	27.68179727	10.75939638	97.47824791	0.077014332	0.002955434	0.158544184	25.31687134	2.468442949	100.7220229	0.844458013	0.54144548	0.894427172
chr8_105224224_105226736	chr8	105224224	105226736	16889	105223188	105225188	D230025D16Rik	+	0	15.38908379	12.73717914	75.87629806	0.010500834	0.001230635	0.06601739	30.57995474	1.459558962	89.31050234	0.768393252	0.54144548	0.894427172
chr8_105261905_105265883	chr8	105261905	105265883	16890	105262648	105264648	Fbxl8	+	0	21.42920235	9.80454792	126.4289905	0.50156827	0.0099303	0.532710744	75.86248087	3.21390301	148.8142711	0.429529897	0.54144548	0.894427172
chr8_105296984_105299387	chr8	105296984	105299387	16891	105295663	105297663	E2f4	+	0	20.27663959	12.66199721	70.52977566	0.091830282	0.003210601	0.172232631	33.1253876	0.883063242	91.1901047	0.687417842	0.54144548	0.894427172
