tracking_id	q9_FPKM	q10_FPKM	q11_FPKM	q12_FPKM	q9_FPKM_rep	q10_FPKM_rep	q11_FPKM_rep	q12_FPKM_rep
Slain1	0.236754	0.268825	0.542987	0.268823	0.236754	0.268825	0.542987	0.268823
Slain2	9.98173	10.115	9.90251	10.6731	9.98173	10.115	9.90251	10.6731
Slamf1	0	0.0686147	0.249465	0.0304952	0	0.0686147	0.249465	0.0304952
Slamf6	0.153256	0.266462	0.338307	0.236854	0.153256	0.266462	0.338307	0.236854
Slamf7	0.386326	0.519293	0.638459	0.782698	0.386326	0.519293	0.638459	0.782698
Slamf8	0.654313	0.88225	1.3881	0.784217	0.654313	0.88225	1.3881	0.784217
Slamf9	1.64378	2.90336	1.17287	2.09685	1.64378	2.90336	1.17287	2.09685
Slbp	13.8966	16.556	12.8451	12.8569	13.8966	16.556	12.8451	12.8569
Slc10a1	0.0659463	0.315725	0.317616	0.174718	0.0659463	0.315725	0.317616	0.174718
Slc10a2	73.1349	160.227	133.081	188.017	73.1349	160.227	133.081	188.017
Slc10a3	9.86637	12.1949	7.28922	9.31972	9.86637	12.1949	7.28922	9.31972
Slc10a4	0	0	0.109852	0	0	0	0.109852	0
Slc10a5	4.10383	4.94771	6.21827	5.35489	4.10383	4.94771	6.21827	5.35489
Slc10a6	0	0.0443998	0.14349	0.0789324	0	0.0443998	0.14349	0.0789324
Slc10a7	2.4528	2.06393	1.60726	2.29877	2.4528	2.06393	1.60726	2.29877
Slc11a1	3.02315	1.90768	2.06599	2.20081	3.02315	1.90768	2.06599	2.20081
Slc11a2	26.1872	24.5588	19.6924	24.0733	26.1872	24.5588	19.6924	24.0733
Slc12a1	0	0	0	0	0	0	0	0
Slc12a2	1.53355	1.92813	3.28993	1.01874	1.53355	1.92813	3.28993	1.01874
Slc12a3	0.0831636	0.0550836	0.133513	0.0489629	0.0831636	0.0550836	0.133513	0.0489629
Slc12a4	0.570809	1.06337	1.86218	1.00342	0.570809	1.06337	1.86218	1.00342
Slc12a5	0.117847	0.0878136	0.0354741	0.0910653	0.117847	0.0878136	0.0354741	0.0910653
Slc12a6	7.85798	13.0474	10.1691	11.1264	7.85798	13.0474	10.1691	11.1264
Slc12a7	52.0521	60.2566	56.8002	52.5006	52.0521	60.2566	56.8002	52.5006
Slc12a8	16.502	18.8149	13.9483	12.4778	16.502	18.8149	13.9483	12.4778
Slc12a9	3.25268	4.05323	2.85437	2.36133	3.25268	4.05323	2.85437	2.36133
Slc13a1	130.677	388.602	395.75	361.856	130.677	388.602	395.75	361.856
Slc13a2	294.056	763.158	791.556	426.829	294.056	763.158	791.556	426.829
Slc13a3	0	0	0	0	0	0	0	0
Slc13a4	0	0.0264424	0.0213639	0	0	0.0264424	0.0213639	0
Slc13a5	0	0	0	0	0	0	0	0
Slc14a1	0.0252043	0.125239	0.263093	0.0445238	0.0252043	0.125239	0.263093	0.0445238
Slc14a2	0	0	0	0	0	0	0	0
Slc15a1	162.706	261.074	228.927	104.693	162.706	261.074	228.927	104.693
Slc15a2	2.26172	1.47838	1.37542	1.91143	2.26172	1.47838	1.37542	1.91143
Slc15a3	1.6028	0.836025	0.868448	1.34471	1.6028	0.836025	0.868448	1.34471
Slc15a4	4.38811	4.08723	3.3848	5.05602	4.38811	4.08723	3.3848	5.05602
Slc15a5	0.114024	0.151048	0.152548	0.100698	0.114024	0.151048	0.152548	0.100698
Slc16a1	11.4733	8.63501	7.98722	12.0871	11.4733	8.63501	7.98722	12.0871
Slc16a10	8.41982	15.5605	22.9301	7.94781	8.41982	15.5605	22.9301	7.94781
Slc16a11	4.92209	5.76938	4.08421	5.66556	4.92209	5.76938	4.08421	5.66556
Slc16a12	0.0467776	0.116187	0.150196	0.0619661	0.0467776	0.116187	0.150196	0.0619661
Slc16a13	3.94947	4.7307	3.28881	4.43322	3.94947	4.7307	3.28881	4.43322
Slc16a14	0	0	0	0	0	0	0	0
Slc16a2	0.108448	0.129295	0.104463	0.114928	0.108448	0.129295	0.104463	0.114928
Slc16a3	71.551	46.0468	34.5537	34.0568	71.551	46.0468	34.5537	34.0568
Slc16a4	0	0.0429872	0.0694623	0	0	0.0429872	0.0694623	0
Slc16a5	139.791	238.105	190.321	93.7337	139.791	238.105	190.321	93.7337
Slc16a6	2.79652	0.904598	1.54874	1.56988	2.79652	0.904598	1.54874	1.56988
Slc16a7	0	0.038479	0.0932664	0	0	0.038479	0.0932664	0
Slc16a8	0.973486	1.18212	1.12873	1.14629	0.973486	1.18212	1.12873	1.14629
Slc16a9	0.0765847	0.025363	0.0614756	0.0901791	0.0765847	0.025363	0.0614756	0.0901791
Slc17a1	1.07696	1.02136	0.353652	1.46988	1.07696	1.02136	0.353652	1.46988
Slc17a2	0	0	0	0	0	0	0	0
Slc17a3	0	0	0	0	0	0	0	0
Slc17a4	41.8565	37.9207	12.8412	50.9595	41.8565	37.9207	12.8412	50.9595
Slc17a5	7.35395	7.30636	4.70871	5.28152	7.35395	7.30636	4.70871	5.28152
Slc17a6	0	0	0	0	0	0	0	0
Slc17a7	0	0	0.0251627	0.0276836	0	0	0.0251627	0.0276836
Slc17a8	2.6237	6.39649	5.18419	12.4231	2.6237	6.39649	5.18419	12.4231
Slc17a9	4.60633	4.31989	4.56148	4.06799	4.60633	4.31989	4.56148	4.06799
Slc18a1	3.35507	3.09944	3.07114	2.05328	3.35507	3.09944	3.07114	2.05328
Slc18a2	0.214421	0.142022	0.325113	0.189362	0.214421	0.142022	0.325113	0.189362
Slc18a3	0	0	0.124637	0	0	0	0.124637	0
Slc19a1	3.34809	4.45679	4.56885	3.17856	3.34809	4.45679	4.56885	3.17856
Slc19a2	0.923972	1.81049	1.42156	1.67731	0.923972	1.81049	1.42156	1.67731
Slc19a3	0.340581	0.153808	0.198828	0.0273434	0.340581	0.153808	0.198828	0.0273434
Slc1a1	12.7249	18.4533	22.3147	39.8725	12.7249	18.4533	22.3147	39.8725
Slc1a2	0.00793877	0.0315521	0.0063724	0	0.00793877	0.0315521	0.0063724	0
Slc1a3	0	0.0638554	0.0515914	0.03784	0	0.0638554	0.0515914	0.03784
Slc1a4	0.944503	1.89967	1.88617	1.22066	0.944503	1.89967	1.88617	1.22066
Slc1a5	16.4222	16.9833	22.2671	18.4179	16.4222	16.9833	22.2671	18.4179
Slc1a6	0	0	0.0365395	0	0	0	0.0365395	0
Slc1a7	0.122476	0.152104	0.122891	0.0270405	0.122476	0.152104	0.122891	0.0270405
Slc20a1	7.77372	17.0733	15.3973	5.88938	7.77372	17.0733	15.3973	5.88938
Slc20a2	2.97908	4.56301	2.9294	3.04747	2.97908	4.56301	2.9294	3.04747
Slc22a1	15.2054	14.1538	12.9756	14.4873	15.2054	14.1538	12.9756	14.4873
Slc22a12	0	0	0	0	0	0	0	0
Slc22a13	0	0	0	0.0421014	0	0	0	0.0421014
Slc22a13b	0.617767	0.613769	0.49589	0.788044	0.617767	0.613769	0.49589	0.788044
Slc22a14	0	0	0	0.0379995	0	0	0	0.0379995
Slc22a15	0.346378	0.516205	0.395676	0.258836	0.346378	0.516205	0.395676	0.258836
Slc22a16	0	0	0	0	0	0	0	0
Slc22a17	0.615737	0.734103	0.98852	0.435021	0.615737	0.734103	0.98852	0.435021
Slc22a18	84.7768	101.974	77.6475	88.3147	84.7768	101.974	77.6475	88.3147
Slc22a19	0	0	0	0	0	0	0	0
Slc22a2	0	0	0	0	0	0	0	0
Slc22a20	0	0	0	0	0	0	0	0
Slc22a21	6.59942	6.88251	9.01553	9.26712	6.59942	6.88251	9.01553	9.26712
Slc22a22	0	0	0	0	0	0	0	0
Slc22a23	17.0386	23.6744	17.7848	25.1624	17.0386	23.6744	17.7848	25.1624
Slc22a26	0	0	0	0	0	0	0	0
Slc22a27	0	0	0	0	0	0	0	0
Slc22a28	0	0	0	0	0	0	0	0
Slc22a29	0	0	0	0	0	0	0	0
Slc22a3	0	0.103424	0.0835609	0.022983	0	0.103424	0.0835609	0.022983
Slc22a30	0	0	0	0	0	0	0	0
Slc22a4	25.1625	34.6181	22.476	16.6203	25.1625	34.6181	22.476	16.6203
Slc22a5	148.729	109.202	73.5872	95.2401	148.729	109.202	73.5872	95.2401
Slc22a6	0	0	0	0	0	0	0	0
Slc22a7	0	0	0	0	0	0	0	0
Slc22a8	0	0	0	0	0	0	0	0
Slc23a1	2.29314	8.99169	3.70601	0.162011	2.29314	8.99169	3.70601	0.162011
Slc23a2	3.2283	2.88943	3.89827	3.37943	3.2283	2.88943	3.89827	3.37943
Slc23a3	0.555387	0.643758	0.520119	0.490479	0.555387	0.643758	0.520119	0.490479
Slc24a1	0	0	0	0	0	0	0	0
Slc24a2	0	0	0	0	0	0	0	0
Slc24a3	0	0.0529506	1.26204	0.0235334	0	0.0529506	1.26204	0.0235334
Slc24a4	0	0	0	0	0	0	0	0
Slc24a5	0.147364	0.195214	0	0.0867613	0.147364	0.195214	0	0.0867613
Slc24a6	2.31359	2.0416	3.23039	2.8258	2.31359	2.0416	3.23039	2.8258
Slc25a1	112.746	168.545	123.366	134.696	112.746	168.545	123.366	134.696
Slc25a10	93.7144	103.7	74.827	77.855	93.7144	103.7	74.827	77.855
Slc25a11	151.756	150.723	99.1581	107.445	151.756	150.723	99.1581	107.445
Slc25a12	3.21623	3.60267	3.012	2.8682	3.21623	3.60267	3.012	2.8682
Slc25a13	9.20856	10.8151	7.13205	11.3782	9.20856	10.8151	7.13205	11.3782
Slc25a14	2.48303	3.246	2.04561	2.53907	2.48303	3.246	2.04561	2.53907
Slc25a15	80.6346	126.315	107.242	75.5669	80.6346	126.315	107.242	75.5669
Slc25a16	1.89798	2.46592	1.59385	2.08876	1.89798	2.46592	1.59385	2.08876
Slc25a17	7.45175	7.69501	7.8185	9.68994	7.45175	7.69501	7.8185	9.68994
Slc25a18	0.0738471	0	0	0	0.0738471	0	0	0
Slc25a19	3.01816	2.99156	3.24963	2.29481	3.01816	2.99156	3.24963	2.29481
Slc25a2	0	0.149445	0.0603715	0.0664191	0	0.149445	0.0603715	0.0664191
Slc25a20	203.893	187.938	116.806	224.756	203.893	187.938	116.806	224.756
Slc25a21	0	0	0	0	0	0	0	0
Slc25a22	310.099	300.698	268.295	262.315	310.099	300.698	268.295	262.315
Slc25a23	0.706017	1.18707	2.22332	0.767391	0.706017	1.18707	2.22332	0.767391
Slc25a24	49.2023	66.8134	40.1233	63.7011	49.2023	66.8134	40.1233	63.7011
Slc25a25	12.1178	17.1389	14.806	11.2849	12.1178	17.1389	14.806	11.2849
Slc25a26	2.55201	1.93891	1.36569	2.16538	2.55201	1.93891	1.36569	2.16538
Slc25a27	0.241813	0.102963	0.110918	0.061015	0.241813	0.102963	0.110918	0.061015
Slc25a28	18.1263	16.0863	15.4823	16.5206	18.1263	16.0863	15.4823	16.5206
Slc25a29	0.341306	0.0484425	0.821913	0.344478	0.341306	0.0484425	0.821913	0.344478
Slc25a3	1087.05	1173.34	839.499	926.384	1087.05	1173.34	839.499	926.384
Slc25a30	0.228595	0.283895	0.366993	0.20188	0.228595	0.283895	0.366993	0.20188
Slc25a31	0	0	0.0361363	0.0397565	0	0	0.0361363	0.0397565
Slc25a32	1.25159	1.02588	0.879087	0.911889	1.25159	1.02588	0.879087	0.911889
Slc25a33	2.51359	5.35141	4.94129	3.08058	2.51359	5.35141	4.94129	3.08058
Slc25a34	26.5147	38.7925	14.5596	23.5994	26.5147	38.7925	14.5596	23.5994
Slc25a35	1.05762	2.3117	2.88648	1.49442	1.05762	2.3117	2.88648	1.49442
Slc25a36	5.19314	4.95077	3.71078	3.76441	5.19314	4.95077	3.71078	3.76441
Slc25a37	49.043	89.1438	65.1893	60.0505	49.043	89.1438	65.1893	60.0505
Slc25a38	14.8386	14.9284	13.7129	11.7279	14.8386	14.9284	13.7129	11.7279
Slc25a39	133.134	126.968	140.78	138.146	133.134	126.968	140.78	138.146
Slc25a4	16.6743	44.9658	53.3092	30.2084	16.6743	44.9658	53.3092	30.2084
Slc25a40	1.13207	0.860099	1.57691	1.1762	1.13207	0.860099	1.57691	1.1762
Slc25a41	0	0	0	0	0	0	0	0
Slc25a42	1.27136	1.46408	3.20077	1.53105	1.27136	1.46408	3.20077	1.53105
Slc25a43	0.758037	0.941415	1.44516	0.334723	0.758037	0.941415	1.44516	0.334723
Slc25a44	41.0568	40.7104	32.199	33.614	41.0568	40.7104	32.199	33.614
Slc25a45	283.028	274.287	166.502	196.862	283.028	274.287	166.502	196.862
Slc25a46	8.31225	7.39991	6.77145	7.3408	8.31225	7.39991	6.77145	7.3408
Slc25a47	0.499141	0.805855	1.05175	0.66121	0.499141	0.805855	1.05175	0.66121
Slc25a48	2.85326	10.0866	6.01883	9.37601	2.85326	10.0866	6.01883	9.37601
Slc25a5	1835.35	3149.59	2995.8	2730.65	1835.35	3149.59	2995.8	2730.65
Slc26a1	0.0567741	0.0564067	0.250653	0.200556	0.0567741	0.0564067	0.250653	0.200556
Slc26a10	0.725287	0.847757	0.308222	0.640523	0.725287	0.847757	0.308222	0.640523
Slc26a11	2.82697	3.56222	3.56991	2.55747	2.82697	3.56222	3.56991	2.55747
Slc26a2	24.7693	33.2466	27.3504	45.384	24.7693	33.2466	27.3504	45.384
Slc26a3	32.3786	29.1104	35.5917	25.6257	32.3786	29.1104	35.5917	25.6257
Slc26a4	0.0893657	0.118383	0.119558	0	0.0893657	0.118383	0.119558	0
Slc26a5	0	0.0308955	0	0	0	0.0308955	0	0
Slc26a6	120.511	160.126	89.2799	126.408	120.511	160.126	89.2799	126.408
Slc26a7	0	0	0	0	0	0	0	0
Slc26a9	0	0	0	0	0	0	0	0
Slc27a1	1.39034	1.51289	2.94954	2.01718	1.39034	1.51289	2.94954	2.01718
Slc27a2	8.14147	12.9258	7.4548	7.98485	8.14147	12.9258	7.4548	7.98485
Slc27a3	1.24882	0.66173	1.90465	1.54403	1.24882	0.66173	1.90465	1.54403
Slc27a4	546.362	658.804	549.084	359.394	546.362	658.804	549.084	359.394
Slc27a5	0	0.040092	0.032392	0.0356371	0	0.040092	0.032392	0.0356371
Slc27a6	0.0716609	0.0355986	0	0	0.0716609	0.0355986	0	0
Slc28a1	0.844052	0.806337	1.04236	0.114678	0.844052	0.806337	1.04236	0.114678
Slc28a2	58.6991	47.5901	19.0855	22.9622	58.6991	47.5901	19.0855	22.9622
Slc28a3	4.71925	1.95363	2.02038	3.8204	4.71925	1.95363	2.02038	3.8204
Slc29a1	3.66383	3.31121	5.84379	3.96229	3.66383	3.31121	5.84379	3.96229
Slc29a2	0.11342	0.0751243	0.30348	0.233718	0.11342	0.0751243	0.30348	0.233718
Slc29a3	1.00433	1.23461	1.05215	1.53338	1.00433	1.23461	1.05215	1.53338
Slc29a4	0.862684	0.890067	0.825659	0.73256	0.862684	0.890067	0.825659	0.73256
Slc2a1	8.62139	9.6093	7.00774	8.89344	8.62139	9.6093	7.00774	8.89344
Slc2a10	1.41878	1.21984	1.05127	0.722865	1.41878	1.21984	1.05127	0.722865
Slc2a12	0	0	0.0193448	0	0	0	0.0193448	0
Slc2a13	0.175841	0.10751	0.23887	0.2628	0.175841	0.10751	0.23887	0.2628
Slc2a2	7.50478	15.0565	17.7815	2.33731	7.50478	15.0565	17.7815	2.33731
Slc2a3	0.22834	0.408353	0.733168	0.302482	0.22834	0.408353	0.733168	0.302482
Slc2a4	0.262092	0.227846	2.13014	0.202529	0.262092	0.227846	2.13014	0.202529
Slc2a4rg-ps	3.36028	3.24665	4.85026	4.41051	3.36028	3.24665	4.85026	4.41051
Slc2a5	30.3366	109.984	59.3912	9.89937	30.3366	109.984	59.3912	9.89937
Slc2a6	1.21273	0.964457	2.60241	0.455212	1.21273	0.964457	2.60241	0.455212
Slc2a7	16.1208	23.7143	10.1818	1.37953	16.1208	23.7143	10.1818	1.37953
Slc2a8	5.38853	7.48605	7.66117	5.48469	5.38853	7.48605	7.66117	5.48469
Slc2a9	12.1532	19.5561	13.0593	9.7869	12.1532	19.5561	13.0593	9.7869
Slc30a1	34.9657	23.6737	33.5166	47.4035	34.9657	23.6737	33.5166	47.4035
Slc30a10	29.4717	43.9063	23.5351	32.3056	29.4717	43.9063	23.5351	32.3056
Slc30a2	9.01959	22.4716	50.4818	16.3938	9.01959	22.4716	50.4818	16.3938
Slc30a3	0	0	0.0383316	0	0	0	0.0383316	0
Slc30a4	9.73983	13.6348	10.8856	16.1979	9.73983	13.6348	10.8856	16.1979
Slc30a5	26.0879	35.7712	25.7078	25.1774	26.0879	35.7712	25.7078	25.1774
Slc30a6	15.9558	14.8918	13.196	11.9948	15.9558	14.8918	13.196	11.9948
Slc30a7	6.04681	4.64581	4.41685	5.55476	6.04681	4.64581	4.41685	5.55476
Slc30a8	0	0	0	0	0	0	0	0
Slc30a9	18.049	17.0289	14.3808	16.6717	18.049	17.0289	14.3808	16.6717
Slc31a1	170.087	173.871	100.113	156.776	170.087	173.871	100.113	156.776
Slc31a2	3.97342	4.52671	3.7849	3.04118	3.97342	4.52671	3.7849	3.04118
Slc32a1	0	0	0	0	0	0	0	0
Slc33a1	15.0265	11.2923	9.97663	13.5311	15.0265	11.2923	9.97663	13.5311
Slc34a1	0.327902	0.0592327	0.167498	0.105302	0.327902	0.0592327	0.167498	0.105302
Slc34a2	159.426	168.844	71.7531	232.667	159.426	168.844	71.7531	232.667
Slc34a3	0.556589	0.783399	0.484014	0.368656	0.556589	0.783399	0.484014	0.368656
Slc35a1	6.5467	5.80745	5.25513	6.60754	6.5467	5.80745	5.25513	6.60754
Slc35a2	37.802	24.0695	21.0066	30.4389	37.802	24.0695	21.0066	30.4389
Slc35a3	16.1254	15.3081	12.08	18.1626	16.1254	15.3081	12.08	18.1626
Slc35a4	29.1073	26.2001	24.3142	24.8373	29.1073	26.2001	24.3142	24.8373
Slc35a5	10.4705	15.5615	8.16369	9.55	10.4705	15.5615	8.16369	9.55
Slc35b1	271.492	288.313	246.592	250.458	271.492	288.313	246.592	250.458
Slc35b2	19.565	17.1904	12.7136	18.924	19.565	17.1904	12.7136	18.924
Slc35b3	25.6926	22.7429	14.9383	28.4863	25.6926	22.7429	14.9383	28.4863
Slc35b4	3.68222	2.02431	3.0937	3.94562	3.68222	2.02431	3.0937	3.94562
Slc35c1	62.5644	52.2599	49.7695	63.4337	62.5644	52.2599	49.7695	63.4337
Slc35c2	43.9188	48.8677	49.9595	26.1622	43.9188	48.8677	49.9595	26.1622
Slc35d1	9.66435	8.96803	10.2412	7.80252	9.66435	8.96803	10.2412	7.80252
Slc35d2	12.2562	13.4933	12.5969	12.835	12.2562	13.4933	12.5969	12.835
Slc35d3	0	0	0.198754	0.062476	0	0	0.198754	0.062476
Slc35e1	23.5853	21.6858	13.8211	16.3481	23.5853	21.6858	13.8211	16.3481
Slc35e2	10.463	11.4306	10.1056	9.63812	10.463	11.4306	10.1056	9.63812
Slc35e3	1.64755	3.58557	2.35113	1.38572	1.64755	3.58557	2.35113	1.38572
Slc35e4	0.540706	0.835655	0.795725	0.557099	0.540706	0.835655	0.795725	0.557099
Slc35f1	0.0179762	0	0.0288594	0	0.0179762	0	0.0288594	0
Slc35f2	53.1585	37.3848	40.0205	49.9582	53.1585	37.3848	40.0205	49.9582
Slc35f3	0	0	0.0266962	0	0	0	0.0266962	0
Slc35f4	0	0.0508441	0.0821581	0.0451944	0	0.0508441	0.0821581	0.0451944
Slc35f5	75.2037	74.9307	49.6345	82.9709	75.2037	74.9307	49.6345	82.9709
Slc36a1	7.98074	8.70184	6.25695	4.12131	7.98074	8.70184	6.25695	4.12131
Slc36a2	0.0385207	0.0765428	0.371053	0	0.0385207	0.0765428	0.371053	0
Slc36a3	0	0	0.0443363	0.048778	0	0	0.0443363	0.048778
Slc36a4	0.495189	0.0491985	0.198747	0.349853	0.495189	0.0491985	0.198747	0.349853
Slc37a1	63.0871	61.2256	49.4898	74.175	63.0871	61.2256	49.4898	74.175
Slc37a2	0.246416	0.224419	0.263736	0.344574	0.246416	0.224419	0.263736	0.344574
Slc37a3	11.2173	11.6302	12.9091	12.5938	11.2173	11.6302	12.9091	12.5938
Slc37a4	23.9945	35.8948	29.0741	24.2923	23.9945	35.8948	29.0741	24.2923
Slc38a1	4.10121	4.40954	3.16225	4.72814	4.10121	4.40954	3.16225	4.72814
Slc38a10	36.1643	32.2532	26.2291	28.89	36.1643	32.2532	26.2291	28.89
Slc38a11	0	0	0	0	0	0	0	0
Slc38a2	20.8129	21.8527	15.649	21.7007	20.8129	21.8527	15.649	21.7007
Slc38a3	0.268292	0.723553	0.492277	0.643151	0.268292	0.723553	0.492277	0.643151
Slc38a4	0	0	0	0	0	0	0	0
Slc38a5	0	0	0	0.0459352	0	0	0	0.0459352
Slc38a6	4.98091	3.95894	4.37308	4.86616	4.98091	3.95894	4.37308	4.86616
Slc38a7	8.49758	7.83361	6.03837	9.00536	8.49758	7.83361	6.03837	9.00536
Slc38a8	0.815911	0.810631	0.54104	0.438599	0.815911	0.810631	0.54104	0.438599
Slc38a9	0.728237	0.958181	0.892647	0.825637	0.728237	0.958181	0.892647	0.825637
Slc39a1	55.4829	51.7782	38.294	51.6539	55.4829	51.7782	38.294	51.6539
Slc39a10	0.216258	0.340193	0.318255	0.477461	0.216258	0.340193	0.318255	0.477461
Slc39a11	20.4465	18.3166	15.4553	15.4578	20.4465	18.3166	15.4553	15.4578
Slc39a12	0	0	0.027853	0.0612868	0	0	0.027853	0.0612868
Slc39a13	0.829326	1.68912	1.63099	0.952125	0.829326	1.68912	1.63099	0.952125
Slc39a14	46.4816	51.0743	34.9827	29.0596	46.4816	51.0743	34.9827	29.0596
Slc39a2	0.362495	0.200083	0.323311	0.426841	0.362495	0.200083	0.323311	0.426841
Slc39a3	5.86943	5.72685	4.56358	5.2532	5.86943	5.72685	4.56358	5.2532
Slc39a4	231.761	265.167	125.07	209.622	231.761	265.167	125.07	209.622
Slc39a5	97.8008	124.772	99.1605	97.256	97.8008	124.772	99.1605	97.256
Slc39a6	0.442936	0.463232	0.561396	0.679402	0.442936	0.463232	0.561396	0.679402
Slc39a7	60.602	40.2557	38.4419	47.8292	60.602	40.2557	38.4419	47.8292
Slc39a8	0.836366	0.470872	0.514709	0.812483	0.836366	0.470872	0.514709	0.812483
Slc39a9	52.0904	37.9253	30.6825	40.2033	52.0904	37.9253	30.6825	40.2033
Slc3a1	103.31	181.793	165.004	212.656	103.31	181.793	165.004	212.656
Slc3a2	144.029	182.626	176.164	121.991	144.029	182.626	176.164	121.991
Slc40a1	2.83505	10.0865	6.63213	8.13112	2.83505	10.0865	6.63213	8.13112
Slc41a1	0.769413	0.821766	0.910986	0.730454	0.769413	0.821766	0.910986	0.730454
Slc41a2	8.01591	11.5285	8.44216	7.22393	8.01591	11.5285	8.44216	7.22393
Slc41a3	3.3443	3.48764	5.43434	4.65061	3.3443	3.48764	5.43434	4.65061
Slc43a1	0.307324	0.496178	0.370042	0.291993	0.307324	0.496178	0.370042	0.291993
Slc43a2	103.149	154.272	126.069	73.1922	103.149	154.272	126.069	73.1922
Slc43a3	4.75948	6.29305	8.58894	4.23484	4.75948	6.29305	8.58894	4.23484
Slc44a1	10.9963	11.7058	8.09999	14.5648	10.9963	11.7058	8.09999	14.5648
Slc44a2	1.92397	3.29967	3.6181	2.7933	1.92397	3.29967	3.6181	2.7933
Slc44a3	4.47831	5.24515	4.17932	3.02247	4.47831	5.24515	4.17932	3.02247
Slc44a4	354.099	408.896	274.204	497.648	354.099	408.896	274.204	497.648
Slc44a5	0	0	0.0353671	0	0	0	0.0353671	0
Slc45a1	0	0.0361274	0	0	0	0.0361274	0	0
Slc45a2	0	0	0	0	0	0	0	0
Slc45a3	1.31257	0.950887	0.570711	2.07684	1.31257	0.950887	0.570711	2.07684
Slc45a4	1.56065	1.40532	1.15486	1.35662	1.56065	1.40532	1.15486	1.35662
Slc46a1	39.7069	58.4283	20.0035	19.6098	39.7069	58.4283	20.0035	19.6098
Slc46a2	0	0	0	0	0	0	0	0
Slc46a3	81.0266	85.0772	78.0556	87.9257	81.0266	85.0772	78.0556	87.9257
Slc47a1	4.94186	7.01412	18.3327	5.33069	4.94186	7.01412	18.3327	5.33069
Slc47a2	0	0.0392237	0.0633809	0	0	0.0392237	0.0633809	0
Slc48a1	3.65734	3.964	5.75298	3.49091	3.65734	3.964	5.75298	3.49091
Slc4a1	0	0	0	0.0174214	0	0	0	0.0174214
Slc4a10	0.0989528	0.5244	0.304516	0.407859	0.0989528	0.5244	0.304516	0.407859
Slc4a11	0.0858438	0.113718	0.068908	0.0505409	0.0858438	0.113718	0.068908	0.0505409
Slc4a1ap	4.94399	4.22124	4.86774	5.56006	4.94399	4.22124	4.86774	5.56006
Slc4a2	19.4433	21.6449	23.1821	22.2736	19.4433	21.6449	23.1821	22.2736
Slc4a3	0.161878	0.201038	0.373582	0.160829	0.161878	0.201038	0.373582	0.160829
Slc4a4	18.5907	18.2582	12.8435	24.1778	18.5907	18.2582	12.8435	24.1778
Slc4a5	0.487876	0.207737	0.237772	0.200041	0.487876	0.207737	0.237772	0.200041
Slc4a7	0.584532	0.888901	1.13951	0.431937	0.584532	0.888901	1.13951	0.431937
Slc4a8	0.0517639	0.110205	0.166206	0.10449	0.0517639	0.110205	0.166206	0.10449
Slc4a9	0.0625797	0.0310873	0.0251168	0.082899	0.0625797	0.0310873	0.0251168	0.082899
Slc50a1	25.8545	30.1772	23.0316	20.234	25.8545	30.1772	23.0316	20.234
Slc52a2	73.4715	89.2819	79.1135	83.2761	73.4715	89.2819	79.1135	83.2761
Slc52a3	137.031	156.819	146.768	155.094	137.031	156.819	146.768	155.094
Slc5a1	889.43	1598.23	1056.24	615.622	889.43	1598.23	1056.24	615.622
Slc5a10	0.166834	0.165755	0.23436	0.147336	0.166834	0.165755	0.23436	0.147336
Slc5a11	9.79541	28.7972	23.0731	12.0542	9.79541	28.7972	23.0731	12.0542
Slc5a12	11.2366	27.1981	32.8163	8.99887	11.2366	27.1981	32.8163	8.99887
Slc5a2	0	0	0	0	0	0	0	0
Slc5a3	0.200226	0.119433	0.264143	0.282993	0.200226	0.119433	0.264143	0.282993
Slc5a4a	8.39068	43.2479	24.783	5.32215	8.39068	43.2479	24.783	5.32215
Slc5a4b	38.8514	102.756	53.6565	11.83	38.8514	102.756	53.6565	11.83
Slc5a5	0.314853	0.156408	0.075821	0.250251	0.314853	0.156408	0.075821	0.250251
Slc5a6	35.5378	65.329	53.6959	38.1941	35.5378	65.329	53.6959	38.1941
Slc5a7	0	0	0.0414873	0	0	0	0.0414873	0
Slc5a8	65.3261	74.4386	39.9829	90.871	65.3261	74.4386	39.9829	90.871
Slc5a9	16.0497	13.3018	8.9918	10.1112	16.0497	13.3018	8.9918	10.1112
Slc6a1	0	0	0	0	0	0	0	0
Slc6a11	0	0	0	0	0	0	0	0
Slc6a12	0	0	0.0291888	0	0	0	0.0291888	0
Slc6a13	0	0.0438057	0.0353925	0.0778763	0	0.0438057	0.0353925	0.0778763
Slc6a14	0	0.395898	3.28392	2.7918	0	0.395898	3.28392	2.7918
Slc6a15	0	0	0	0	0	0	0	0
Slc6a17	0	0	0.169085	0	0	0	0.169085	0
Slc6a18	1.22323	1.92767	3.70661	3.72564	1.22323	1.92767	3.70661	3.72564
Slc6a19	362.064	576.514	472.722	381.34	362.064	576.514	472.722	381.34
Slc6a2	0	0	0	0	0	0	0	0
Slc6a20a	20.5155	51.3605	31.3056	30.9439	20.5155	51.3605	31.3056	30.9439
Slc6a20b	0.250341	0.856706	0.468888	0.442168	0.250341	0.856706	0.468888	0.442168
Slc6a3	0.0791067	0.0261983	0.0635	0.0232872	0.0791067	0.0261983	0.0635	0.0232872
Slc6a4	19.7313	45.4402	25.2335	20.6721	19.7313	45.4402	25.2335	20.6721
Slc6a5	0	0	0	0	0	0	0	0
