peak,chr,chromStart,chromEnd,CV_amplitude,CV_phase,CV_mean,CV_pvalue,CV_qvalue,CV_fdr_BH,GF_amplitude,GF_phase,GF_mean,GF_pvalue,GF_qvalue,GF_fdr_BH
chr5_146831757_146836147,chr5,146831757,146836147,108.650636293,11.0996296815,198.727444866,0.014531699028,0.000977926513124,0.029599191752,90.3490882781,1.32846969551,555.791348812,0.106194099226,0.00304853084097,0.273387593254
chr5_146844499_146846384,chr5,146844499,146846384,12.7616655094,12.7670910878,28.1818768798,0.000878156257162,0.000316306097845,0.00957373045599,13.1774704497,18.992493601,60.7197618603,0.409237627051,0.00495581620055,0.444430033467
chr5_146936890_146938870,chr5,146936890,146938870,13.0258524529,13.598033155,41.0122501521,0.0892092109696,0.00366447650736,0.110913797056,8.76113597386,21.2050255653,67.9284822119,0.671269358293,0.00785371597173,0.70430926227
chr5_146947761_146949953,chr5,146947761,146949953,54.5460143435,10.757030771,95.5168787193,0.00159082703816,0.000387858679467,0.0117394336611,46.6670579475,2.80376782114,230.869687905,0.387610601883,0.00477910298128,0.428582661656
chr5_146961503_146964695,chr5,146961503,146964695,61.5225176127,11.0234786106,125.473057345,0.00713911170221,0.000688588896884,0.0208417243255,53.6834402989,0.752109918471,351.060725955,0.00131188612472,0.00268527339927,0.240811220273
chr5_147073851_147079098,chr5,147073851,147079098,127.494131147,10.3617268247,225.404918085,0.00341644367405,0.000509237960094,0.0154132563397,96.6447716394,0.504304241146,614.61003131,0.0643249169497,0.00303100579363,0.271815973754
chr5_147234966_147236945,chr5,147234966,147236945,13.7468395016,10.5799250356,33.4195900482,2.14008974255e-05,5.44010102794e-05,0.00164657150936,13.7835380686,20.224135062,69.9995884204,0.22527575403,0.00363734440066,0.32619149466
chr5_147291409_147295671,chr5,147291409,147295671,20.9312968831,8.38211904997,82.696991344,0.141749411645,0.00546456222758,0.165397525319,63.0866568549,0.150920617027,195.270578323,0.170281454049,0.00317071773812,0.284345127712
chr5_147302867_147307218,chr5,147302867,147307218,639.676016516,10.099929317,929.78707704,0.000665983693673,0.000284313484674,0.00860540054655,173.861294459,17.6481321534,2054.81042654,0.891813256117,0.00997370935744,0.894427033638
chr5_147312312_147317380,chr5,147312312,147317380,126.988333065,10.4723944055,220.374086019,0.0164902361396,0.00105295205289,0.031870012011,157.433602305,20.1160681769,604.436128264,0.248318527957,0.00378051327933,0.339030661199
chr5_147428931_147433521,chr5,147428931,147433521,184.452950053,11.1001513048,316.333673103,0.0209199394026,0.00121695870204,0.0368340498928,152.299028957,1.21478412607,865.6174714,0.0904770928255,0.00304455700197,0.273031225437
chr5_147563561_147565099,chr5,147563561,147565099,2.11579109552,18.8218785722,25.0225073611,0.30058048029,0.0107353877877,0.324931165476,19.7380050765,1.20997916616,56.7071561599,0.0893945678247,0.00304455700197,0.273031225437
chr5_147611435_147611614,chr5,147611435,147611614,5.4072360691,16.4890690442,24.4306985693,0.145052197177,0.00557581777034,0.168764929822,4.44378031235,9.04303675718,21.2826978479,0.394091987002,0.00483254146704,0.433374943503
chr5_147859510_147862645,chr5,147859510,147862645,69.4066880784,11.3981828308,138.868720184,0.0173987246729,0.00108729288477,0.0329094161524,106.512086559,0.659904002824,393.730075532,0.0282723808351,0.0029998021339,0.269017677172
chr5_147872179_147877886,chr5,147872179,147877886,28.7933770819,12.5434029097,106.993101104,0.00596118715506,0.000638327169506,0.0193204377191,49.5651763357,19.7484695616,264.513214547,0.311069212902,0.00419783589122,0.376455516129
chr5_147892977_147896020,chr5,147892977,147896020,27.0755988811,11.1279213833,80.3455611702,0.000397688100132,0.000226118583638,0.00684399822069,57.5407284462,20.2563589071,214.113967085,0.218327673726,0.00360299588502,0.323111172199
chr5_147907101_147909734,chr5,147907101,147909734,7.58704657537,11.1068770193,35.8488739304,0.155824261224,0.0059413908509,0.179829838653,32.0010295401,19.9844082271,105.889880519,0.263855126558,0.00386692200228,0.346779663599
chr5_148360324_148362695,chr5,148360324,148362695,6.66847531498,13.838071217,36.4991050671,0.241626902712,0.00880072848252,0.266374258612,18.4143729971,1.88643694944,71.4912998817,0.248847787615,0.00378290213489,0.33924489012
chr5_148397684_148400734,chr5,148397684,148400734,89.6779942936,11.4631165925,179.708479925,0.00702397558668,0.000683988395412,0.0207024795833,28.5491252851,2.70759837324,387.355561211,0.855267782211,0.0096645399501,0.866701193032
chr5_148418770_148420133,chr5,148418770,148420133,2.83003966919,10.9354196361,21.8721181527,0.568467138503,0.0193172496797,0.584680924093,3.91553939703,0.452733701182,68.5666428171,0.0826154336345,0.00303912674631,0.272544248397
chr5_148546851_148553545,chr5,148546851,148553545,190.002056416,10.4922646683,325.572643163,0.00651217358797,0.000662308460193,0.0200462865554,146.720985652,0.582768961505,961.310881175,0.0461667036164,0.00301064921588,0.269990426929
chr5_148644496_148646226,chr5,148644496,148646226,10.3134323651,12.0042594384,34.2586958913,0.00047184016359,0.000244442415708,0.00739861107941,23.7052553928,19.6382855318,85.6520577038,0.332338230781,0.00433418420901,0.388683025179
chr5_148739263_148742979,chr5,148739263,148742979,17.234676131,13.7258127103,64.0789542189,0.0750078430267,0.00317143093425,0.095990640494,20.4480651013,19.0812297868,118.077723908,0.406851922452,0.0049438488275,0.443356817716
chr5_148747500_148749751,chr5,148747500,148749751,12.5952101697,12.4832317238,40.5784060288,0.139538305183,0.00539309899386,0.163234526434,28.7280842116,19.7475173667,96.7453203895,0.311255228031,0.00419889090126,0.37655012782
chr5_148754438_148758241,chr5,148754438,148758241,10.7529460069,10.219491508,64.4064798435,0.0137521752198,0.000946870359009,0.0286592059264,31.612061321,18.9459832651,121.929545527,0.416660288127,0.00502222659191,0.450385616011
chr5_148770182_148772082,chr5,148770182,148772082,15.1787643089,10.5857458898,35.0408584153,0.0201352371258,0.00118780347848,0.0359516000961,22.8762063973,18.9672775829,69.8062469698,0.413274363918,0.00499264456029,0.447732744562
chr5_148928001_148929611,chr5,148928001,148929611,9.65234489115,11.3688467464,28.4759840944,0.301478035875,0.0107628725651,0.325763055385,15.6236660266,1.34195541519,57.0295832632,0.109158441928,0.00305881125824,0.274309525384
chr5_148958838_148960750,chr5,148958838,148960750,19.1192425924,10.6441769306,42.379183863,0.00698481206884,0.000682429164827,0.0206552858888,36.8247965056,19.8801846755,125.333411118,0.284980703909,0.00400762019451,0.35939726275
chr5_148993725_148996088,chr5,148993725,148996088,24.3335430302,9.42447657329,43.4576241769,3.12406306265e-05,6.54336713834e-05,0.00198050033445,43.6928596468,1.05041471212,160.156451378,0.0623788228885,0.00303100579363,0.271815973754
chr5_149001700_149003580,chr5,149001700,149003580,5.00901477148,12.1641957395,27.5598709221,0.0299111924825,0.0015453311813,0.046772997093,12.4116540145,20.7771972909,69.7304336795,0.739718331074,0.00852418259365,0.76443568568
chr5_149006067_149007685,chr5,149006067,149007685,6.7461067555,11.0988006629,28.0249450213,0.056746305817,0.00251721289503,0.0761892291094,12.8868016745,19.3992833039,54.5574277943,0.364311628102,0.00459697680149,0.412249863808
chr5_149014564_149016277,chr5,149014564,149016277,15.624009435,11.3207097574,35.2550862254,0.0131413379187,0.000925118654165,0.028000840626,8.84069100949,20.2524800641,79.6477004896,0.21916583292,0.00360723804083,0.323491602257
chr5_149030790_149032238,chr5,149030790,149032238,11.5045342135,10.5489185153,28.2764909582,0.000153316402741,0.000143314356862,0.00433773813537,15.9011928897,21.3051645125,69.2235429951,0.651420030134,0.0076558999655,0.686569424731
chr5_149049945_149054093,chr5,149049945,149054093,193.624250874,11.0830828175,310.421737759,0.00563345563366,0.000624031207003,0.0188877375829,130.083622843,0.233904494747,711.705413787,0.145795655565,0.00310870823513,0.278784210122
chr5_149183085_149186759,chr5,149183085,149186759,98.4077595239,10.8627927581,191.988233743,0.0210044922843,0.00122060828133,0.0369445127914,101.471861065,0.369621317725,504.373060374,0.106986557575,0.00305435142491,0.273909574339
chr5_149228706_149230013,chr5,149228706,149230013,4.80470514777,12.7480862159,23.8102828226,0.130552397242,0.00509219370237,0.15412693675,14.2395494616,0.240731689876,48.7814116936,0.144372264254,0.00310870823513,0.278784210122
chr5_149245291_149247163,chr5,149245291,149247163,6.26149376092,10.6133523709,37.4045745306,0.0344923166996,0.00171241342197,0.0518301248154,21.8351849939,20.2382518483,65.6589049241,0.222236119566,0.00362661918557,0.325229673739
chr5_149634209_149637777,chr5,149634209,149637777,92.7288548704,12.0707995248,157.43604078,0.00293091903036,0.000480638083102,0.0145476153822,15.1999843362,13.8142553007,177.84669742,0.802243595643,0.00913761840182,0.819447672751
chr5_149642440_149644454,chr5,149642440,149644454,8.30167943174,11.6275390753,28.4443789602,0.0064887312275,0.000661410099833,0.020019095616,14.347963123,19.6931291901,68.2791133987,0.321816718022,0.00427774588132,0.383621722086
chr5_149647571_149650896,chr5,149647571,149650896,18.9723068986,11.7570990323,62.3069159993,0.00176383593816,0.000403394838373,0.0122096711895,15.1655343951,21.2893652199,110.31036041,0.654662035052,0.00768581694804,0.689252334067
chr5_149677499_149679750,chr5,149677499,149679750,53.8925704308,11.594938622,96.4881276485,0.00243487148916,0.000450505597852,0.0136355865162,48.1986192917,19.5636753615,205.789405174,0.334216461754,0.00434744002328,0.389871786372
chr5_150195471_150197234,chr5,150195471,150197234,12.4471954203,11.4363234464,38.6831270216,0.160096695965,0.00607987330115,0.184021328038,21.7891706402,0.777927385352,73.8661764191,0.00743132401419,0.00280957396799,0.251958305573
chr5_150258184_150260567,chr5,150258184,150260567,23.0456713468,11.3410584539,45.6761093456,0.00967668712196,0.000789474992236,0.0238952736887,32.1783834434,0.353369361015,96.5828562571,0.110557707117,0.00305881125824,0.274309525384
chr5_150521524_150524014,chr5,150521524,150524014,43.6876031097,12.1935535676,90.7958184433,0.00915366785542,0.000769572489712,0.0232928787432,53.8119969429,0.274693861873,232.182550411,0.137278856875,0.0030851320643,0.276669935103
chr5_150591911_150595939,chr5,150591911,150595939,55.8214924271,11.5080006721,118.136429997,5.19923493165e-05,8.47861193512e-05,0.00256624661557,72.1140812785,19.723363999,350.2912171,0.315960960982,0.00423290500577,0.379600460801
chr5_150610977_150612678,chr5,150610977,150612678,2.41759663361,12.6683890748,17.1406867819,0.0187155426061,0.00113875173461,0.0344669364194,19.4099533801,0.504082375592,50.9177673308,0.0643761806184,0.00303100579363,0.271815973754
chr5_150663224_150666587,chr5,150663224,150666587,81.5309395028,10.5179804756,144.404877201,0.00849043783763,0.000744016790494,0.0225193768171,69.2990610796,1.2390580224,453.652155763,0.095940985263,0.00304455700197,0.273031225437
chr5_150673517_150675048,chr5,150673517,150675048,28.1530153251,11.2801890331,55.2361851273,0.00516747403348,0.000602008713882,0.0182211762534,30.4928430494,0.730954953149,125.214630433,0.00370255122566,0.00271635542397,0.243598608812
chr5_150916435_150918392,chr5,150916435,150918392,10.4399941559,11.9721445107,40.7501737171,0.000994241030656,0.000329300257605,0.00996702854255,5.33428293046,20.0482037026,82.0199135894,0.812996025604,0.0092483330261,0.829376391288
chr5_151141891_151145045,chr5,151141891,151145045,8.05820647203,12.6784275333,46.993842326,0.0135653810349,0.000941613181785,0.0285000853845,23.6429289563,18.9609491949,102.998811758,0.414282821322,0.00500208956339,0.448579758026
chr5_151164155_151167286,chr5,151164155,151167286,10.1050029022,11.5631904568,47.653134729,0.0361374079237,0.00177285066965,0.053659396912,29.6016148252,0.398546448279,144.253582664,0.100620787124,0.00304455700197,0.273031225437
chr5_151188601_151190879,chr5,151188601,151190879,21.8726830835,10.3457558162,53.312013942,0.00545754409111,0.000616209657903,0.0186510004371,37.0985327728,1.50920985847,179.892079015,0.135593885082,0.00308361724832,0.276534088717
chr5_151231592_151234662,chr5,151231592,151234662,50.4622163849,11.659327124,96.5669257997,0.00169141674526,0.000396678458553,0.0120063845299,35.5086000244,18.8026562813,229.990638664,0.427016464096,0.00511611065489,0.458804995496
chr5_151246166_151248386,chr5,151246166,151248386,6.60214469741,10.388218379,23.2757025731,0.0010593256993,0.000337326053509,0.010209947687,22.3030313066,19.9367378439,59.8596134399,0.273568670826,0.00392875203811,0.35232448685
chr5_151366660_151370447,chr5,151366660,151370447,72.0098659802,10.2144184149,127.462984515,0.0119468096414,0.000881834714861,0.0266907528003,79.9202890518,0.84200596141,393.746063415,0.0226146880942,0.0029624061684,0.265664064058
chr5_151649457_151652069,chr5,151649457,151652069,20.8168797029,11.7326132772,68.2345617629,0.0631714876504,0.00275244005244,0.0833089192333,36.4145034702,20.067834187,178.605775017,0.258468428034,0.00383434482718,0.343858192254
chr5_151686346_151688104,chr5,151686346,151688104,3.9632399102,12.4502362171,16.5474144626,0.0120495548538,0.000884710356194,0.0267777906893,20.4741583193,18.9536091505,53.1442617994,0.415450155745,0.00500980437635,0.449271610677
chr6_3200447_3201973,chr6,3200447,3201973,24.9511755199,1.22580374712,282.879145178,0.0344245298558,0.0017101405048,0.0517613297574,18.4405312472,9.09927509801,188.806948319,0.690515716198,0.00803550703655,0.72061200752
chr6_3339090_3342234,chr6,3339090,3342234,18.6078036569,12.369632262,55.3396962646,0.00336847224996,0.000506820692757,0.0153400921925,34.2311115997,19.2256608936,123.218711766,0.382588805009,0.00473570434916,0.424690738562
chr6_3344882_3346251,chr6,3344882,3346251,1.54077391952,7.40802052038,14.8016214232,0.538294424582,0.0183640407845,0.555829867813,17.8317675769,1.372401725,56.0995081443,0.115840454538,0.00306567600694,0.274925145572
chr6_3383878_3387067,chr6,3383878,3387067,6.63134774101,7.53324267464,25.2665029826,0.00200926977797,0.000423555820773,0.012819889622,19.0645577653,19.1185003678,73.4934495393,0.40068358206,0.0048964861182,0.439109402229
chr6_3396510_3400196,chr6,3396510,3400196,12.9509417933,9.90124310794,46.6651712214,0.00509473979538,0.000599207748619,0.0181363986073,71.572578248,0.827099911686,227.098510187,0.0190837071434,0.00293412641342,0.263127978791
chr6_3491869_3494814,chr6,3491869,3494814,24.8837034118,9.27975704884,44.2693148857,0.00274707376504,0.000470524628757,0.0142415084607,11.3261372046,2.05952855472,116.229570497,0.272810960261,0.00392496446009,0.351984822633
chr6_3497616_3500120,chr6,3497616,3500120,27.9745747899,10.1223855608,57.1642494108,0.0139667167953,0.000955725548647,0.028927228577,29.8604354276,1.34921771036,183.826957279,0.110753627459,0.00305881125824,0.274309525384
chr6_3987658_3989788,chr6,3987658,3989788,0.887623214408,10.3894779241,21.5060018978,0.93385222392,0.0309438329681,0.936586168051,26.9051822586,0.823739893691,87.1994455829,0.0182876762979,0.00290250523468,0.260292239741
chr6_4003348_4005220,chr6,4003348,4005220,13.2243134058,10.3396485901,35.401567311,0.00428678705978,0.000560794485479,0.0169737329813,31.6941093427,20.2648458782,124.850406523,0.216492063864,0.00358760577628,0.321731010734
chr6_4085510_4087549,chr6,4085510,4087549,34.6637782702,9.34291627435,63.3089101104,0.0471597175469,0.00217005052309,0.0656815626556,33.666103,1.79109497538,212.8255426,0.164083553688,0.00314654901563,0.282177713565
chr6_4600153_4602286,chr6,4600153,4602286,107.038292268,10.6559143147,174.304134354,0.00257916292512,0.000459464824675,0.013906758091,60.436687772,0.383768546267,297.89587759,0.098150488154,0.00304455700197,0.273031225437
chr6_4902416_4904738,chr6,4902416,4904738,53.7914263983,11.4363868078,107.987895069,0.00538349511055,0.000612268315149,0.0185317066472,35.9622741464,19.9610830081,227.819269057,0.268618551903,0.00389776633073,0.349545735901
chr6_4923555_4924496,chr6,4923555,4924496,23.7714888418,18.3030415207,115.666377024,0.105833161671,0.00424108026762,0.128366034044,2.00706230651,7.74372334737,34.2356769304,0.833043790875,0.00944780518064,0.84726474968
chr6_5255121_5256946,chr6,5255121,5256946,18.148158974,9.7036255241,41.1817862573,0.0275346251438,0.00145564266327,0.0440583681229,29.2946843733,19.2293971591,119.822930928,0.381948422559,0.00472925113208,0.424112023902
chr6_5295754_5299008,chr6,5295754,5299008,77.1424605313,10.8871227881,146.833722269,0.0162309826705,0.00104281302743,0.0315631311209,58.8929480759,1.82043254052,346.409050661,0.23482801114,0.00369681017518,0.331524294564
chr6_5494306_5497259,chr6,5494306,5497259,5.48086072823,8.28555146486,30.7695610069,0.107426818346,0.00429821224627,0.130095264583,44.6705557908,1.09020823043,121.019855838,0.0715686384742,0.00303100579363,0.271815973754
chr6_5509078_5510710,chr6,5509078,5510710,4.06315718039,2.90800318258,19.5077979316,0.10642223368,0.00426294478836,0.129027813977,19.8193722338,1.77116360897,48.95072174,0.160117990578,0.00313285091391,0.280949288709
chr6_5632636_5634154,chr6,5632636,5634154,4.08789872296,9.37781775413,14.5994003613,0.057743798729,0.00255414558571,0.0773070818096,17.8192796633,20.3853083411,50.9672295239,0.190195429401,0.00343713504336,0.308237025049
chr6_5991937_5993859,chr6,5991937,5993859,6.98600072551,10.5677680282,24.1792752191,0.00268917900845,0.000467158362372,0.0141396206778,13.9900260831,20.70940554,59.395758889,0.74850601996,0.00860797037731,0.771949646244
chr6_6004526_6006604,chr6,6004526,6006604,6.99136611387,12.3888187319,35.5103508004,0.134742112116,0.00523315844722,0.158393558482,26.8221669142,0.460626766609,86.7126036863,0.0808334864096,0.00303460222973,0.272138496655
chr6_6184905_6186923,chr6,6184905,6186923,3.48884154913,16.4987645899,27.5351428964,0.630053688122,0.0212834701164,0.644193101085,24.2515451939,0.490392466964,72.6071910001,0.0675383540142,0.00303100579363,0.271815973754
chr6_6215888_6217790,chr6,6215888,6217790,26.3466836803,11.8885510255,60.5389528539,0.00717325887402,0.000689509193726,0.0208695792229,36.323032124,0.802129119301,166.919883649,0.0131670565349,0.00281942335592,0.25284158365
chr6_6576667_6579545,chr6,6576667,6579545,97.6297895613,10.2319336842,171.718022389,0.00238571884047,0.000447317368205,0.013539087424,109.874399526,2.2175717022,518.789225638,0.304410589744,0.00414086346094,0.371346315531
chr6_6955174_6957611,chr6,6955174,6957611,27.2965520326,11.2017370661,70.0340009387,0.00527020774425,0.000606390110738,0.0183537892913,29.5947351979,0.573179196907,200.820288822,0.0483887144842,0.00302533691589,0.271307597451
chr6_7691412_7693874,chr6,7691412,7693874,32.9437096271,10.4875974464,69.0591111561,0.00246595828078,0.000451670435,0.0136708429875,2.80597271864,5.30517822395,147.67633166,0.893854364801,0.00997370935744,0.894427033638
chr6_7843850_7849349,chr6,7843850,7849349,118.839153515,10.5301704645,205.052190825,0.0107438985108,0.000831209613417,0.0251584678434,132.407611398,1.09993058365,553.83687456,0.0738112716062,0.00303100579363,0.271815973754
chr6_8208587_8210369,chr6,8208587,8210369,41.9974591311,10.5790894924,86.9128922284,0.0301746949409,0.00155485018204,0.0470611115109,48.4494340387,0.462085804998,235.124547777,0.0805040091342,0.00303460222973,0.272138496655
chr6_8257524_8261098,chr6,8257524,8261098,58.2551908546,10.1289968546,130.125800488,0.0265488088685,0.00141972212002,0.0429711503892,75.2180161366,20.4106776566,400.651187028,0.184602448833,0.00341016981047,0.305818824117
chr6_8465651_8467795,chr6,8465651,8467795,1.9411224138,19.3405188393,24.647219228,0.607186290656,0.0205546505855,0.622133704231,18.3238754275,0.194929819865,54.8585772344,0.157859450951,0.00313285091391,0.280949288709
chr6_8507712_8513662,chr6,8507712,8513662,128.268946011,11.3599161555,240.554507909,0.0132244813215,0.000928689688256,0.0281089261737,137.084351357,19.9935687417,585.163443235,0.261978914072,0.00385330985708,0.345558947192
chr6_8730087_8730225,chr6,8730087,8730225,5.8943756015,4.43196738966,23.4175521833,0.00212434056679,0.000431135675409,0.0130493113299,5.62597708454,10.9073579836,12.7704451785,0.021954176623,0.0029624061684,0.265664064058
chr6_8752378_8754123,chr6,8752378,8754123,3.44583364939,11.6396984255,21.9596347876,0.0546080474961,0.00244354108222,0.0739593825055,6.54494278532,21.0691117348,50.2070165893,0.695702318225,0.00808544273567,0.725090164806
chr6_8776992_8779030,chr6,8776992,8779030,29.934176615,11.4291085493,57.7833832446,0.00712765644515,0.000688488429346,0.0208386834447,15.852862758,18.6831080614,119.915497506,0.444873028983,0.00526490631698,0.472148763386
chr6_9889562_9890476,chr6,9889562,9890476,25.89368531,22.4313107331,50.6570767296,8.6776407372e-06,3.38230318945e-05,0.00102373173571,11.0161270776,19.7880159062,60.5929474107,0.303310408741,0.00413155632436,0.370511665728
chr6_11905540_11908975,chr6,11905540,11908975,83.4670803837,10.5798408885,157.310706583,0.00876812940004,0.000753472837581,0.0228055857983,81.4450962747,0.227006976635,523.28605042,0.147232821968,0.00310870823513,0.278784210122
chr6_11924780_11927404,chr6,11924780,11927404,100.847403241,11.337039865,160.404745832,0.00634253423852,0.000656124679588,0.0198591202342,89.6141155724,0.467097921503,493.250951464,0.0729144329883,0.00303100579363,0.271815973754
chr6_12019402_12021762,chr6,12019402,12021762,2.32969298281,20.6439813058,30.9358165622,0.463983064216,0.0159985958217,0.484234243713,14.9160167653,21.0827280043,106.887643264,0.693377099258,0.00806313656449,0.723089781418
chr6_12059395_12061408,chr6,12059395,12061408,5.77389853282,12.666194075,25.0151176667,0.0127992773403,0.000913212741963,0.027640480851,9.94360320271,21.1440313769,57.5388709124,0.682576106679,0.00796202618223,0.714022356648
chr6_13068992_13071378,chr6,13068992,13071378,49.6771622908,11.0367850291,94.3901953164,0.0297934286205,0.0015409820588,0.0466413609126,43.8682791551,19.0965252522,282.684430243,0.404328400315,0.0049295403894,0.442073658823
chr6_13606576_13608899,chr6,13606576,13608899,60.0771614263,11.3066432687,103.030329292,0.003475225717,0.00051338704184,0.0155388378272,75.1277680328,1.50271283504,344.264440778,0.134206860433,0.00308361724832,0.276534088717
chr6_13676420_13678687,chr6,13676420,13678687,41.3374686575,11.6378189711,95.5508754935,0.0244892819571,0.00134792057068,0.0407979116042,41.0708675393,0.710325075278,232.233535665,0.00859226356978,0.00280957396799,0.251958305573
chr6_13838217_13839929,chr6,13838217,13839929,3.10582388657,9.87398389992,20.2451659346,0.408663551416,0.0142387756944,0.430969246089,15.6258984742,0.891928343163,49.0655962191,0.0256465315098,0.0029624061684,0.265664064058
chr6_13870242_13872503,chr6,13870242,13872503,28.5780037797,10.5929358825,60.044630723,0.0771830485007,0.00324753709691,0.0982941682865,63.2814010408,1.91066787675,243.999532076,0.253955227534,0.0038177297603,0.342368178414
chr6_15720231_15722016,chr6,15720231,15722016,8.9354957153,10.4753457945,41.1952360744,0.308338098224,0.0109838339958,0.332450960527,26.6232640073,20.1652726235,98.0219655838,0.237877394009,0.00371513586168,0.333167714161
chr6_17064411_17068409,chr6,17064411,17068409,106.325956898,10.4663762524,162.937409064,0.00325176357262,0.000501368277626,0.0151750623269,51.0635038282,1.75796296498,498.643453829,0.797493138386,0.00909393914489,0.815530583652
chr6_17078825_17080971,chr6,17078825,17080971,6.43041812372,8.97996840338,27.1087350486,0.0419522595369,0.00198291483192,0.0600174712006,18.7147942869,1.29902415929,64.1548858907,0.0997121254692,0.00304455700197,0.273031225437
chr6_17462500_17465875,chr6,17462500,17465875,72.009407169,10.060109116,136.219030649,0.0128712011536,0.000915736600347,0.0277168712211,47.4803317167,20.1382108183,288.331756855,0.243630575188,0.00375247510344,0.336516240376
chr6_17568069_17570113,chr6,17568069,17570113,3.89661013491,3.42763920448,26.0592843809,0.0826013011822,0.00343135899354,0.10385796014,15.5387564504,19.1594162573,56.0436553498,0.393837159175,0.00483054932114,0.433196290899
chr6_17588950_17591164,chr6,17588950,17591164,3.91028082072,21.8332181823,23.2855790353,0.123143108105,0.00484081080091,0.14651825593,4.88668797495,2.47121315933,58.6229949046,0.340702109633,0.0044035451278,0.394903206519
chr6_17611698_17613755,chr6,17611698,17613755,4.4309989516,10.3405238585,22.885662091,0.036468484388,0.00178566942883,0.0540473860971,12.6869792492,2.65367936086,56.7732162471,0.373750522164,0.00467613028169,0.419348227111
chr6_17636448_17641215,chr6,17636448,17641215,136.247959597,10.7969965805,215.735516219,0.00235312073245,0.000444999504732,0.013468931963,91.1596088768,2.07829425288,711.183522616,0.276613999133,0.00394822384892,0.354070689126
chr6_17693024_17695500,chr6,17693024,17695500,60.4774189617,12.1707936723,118.391047841,0.0111422040727,0.000846934190644,0.025634408285,53.7159078262,0.736417302193,273.599630264,0.00240780239609,0.00271635542397,0.243598608812
chr6_18169640_18175979,chr6,18169640,18175979,73.8374759135,10.5321866932,159.997311709,0.00677138075566,0.000673881806175,0.02039658045,58.998167837,20.4029618494,444.480239959,0.186305422884,0.00341395710339,0.306158462766
chr6_18179719_18182609,chr6,18179719,18182609,7.20249399436,8.7220185584,34.9854443462,0.0139133166698,0.000953871994777,0.0288711265124,28.5056222389,1.58940940454,117.031568637,0.184621673617,0.00341016981047,0.305818824117
chr6_18513125_18515415,chr6,18513125,18515415,7.38269301352,14.7830625366,36.4467817672,0.302033666289,0.0107800931924,0.326284277215,25.4905379951,20.3932948999,84.750836481,0.188436665776,0.00342654909695,0.307287693531
chr6_18847709_18850912,chr6,18847709,18850912,91.6714223405,10.8143106617,160.884494376,0.00879854961,0.000754796028603,0.0228456352133,56.4852895354,1.17441395277,453.169071036,0.0813726071487,0.00303569292063,0.272236308151
chr6_21850462_21853114,chr6,21850462,21853114,28.9774297935,11.9582282782,60.9735461602,0.0236584545116,0.00131771800473,0.039883761585,23.7096348563,20.2566261977,134.637490995,0.218269898232,0.00360299588502,0.323111172199
chr6_21948394_21951434,chr6,21948394,21951434,47.6749430002,10.624174126,92.1193475824,0.0155191629645,0.00101702449662,0.0307825820121,46.6571231245,1.79755144042,239.901637181,0.16536651557,0.00315006700852,0.282493201799
chr6_21985129_21987377,chr6,21985129,21987377,6.89957546485,10.9042512334,26.4922990278,0.000477979677365,0.00024633784869,0.00745598071154,27.5674653468,0.475397195778,88.9536210567,0.077496882856,0.00303460222973,0.272138496655
chr6_22009696_22011299,chr6,22009696,22011299,5.09758462204,10.6067627902,19.3665682058,0.231524048473,0.00846050389462,0.256076580126,12.9867012115,0.655409464077,55.6166352515,0.0216045254304,0.0029624061684,0.265664064058
chr6_22326630_22327661,chr6,22326630,22327661,4.83782750524,9.56074811533,22.3410894682,0.23049072308,0.0084258823498,0.255028679562,11.5551771305,20.0836805267,53.4891968717,0.25514337068,0.00382612574762,0.343121117744
chr6_22329546_22331543,chr6,22329546,22331543,6.37421928696,8.15965858869,30.3749973313,0.132898739077,0.00517282949435,0.156567564176,26.5776607551,19.7475945074,82.8295375209,0.311240159711,0.00419889090126,0.37655012782
chr6_22350834_22356842,chr6,22350834,22356842,50.5406807353,10.611345359,120.435483303,0.0139488686246,0.000955170540474,0.02891042998,80.2073557572,0.280184257755,337.76441909,0.131509029203,0.00308361724832,0.276534088717
chr6_22446802_22449485,chr6,22446802,22449485,3.65846714626,18.7859327414,30.4150621111,0.332612894715,0.0117807863119,0.356572552593,6.34448156423,0.842737114433,64.1887592779,0.0227878650193,0.0029624061684,0.265664064058
chr6_23837507_23840633,chr6,23837507,23840633,68.9442886962,11.1987341324,136.393229994,0.00551091249369,0.000619339469271,0.0187457313658,71.6397467298,19.7245522355,371.738643855,0.315730034995,0.00423128283047,0.379454986596
chr6_24164446_24168767,chr6,24164446,24168767,15.6472765888,11.7763566122,57.7061086838,0.0474662576166,0.00218015860214,0.0659875068817,4.99907491402,15.7576736398,189.431282968,0.884426547728,0.0099240316382,0.889972011593
chr6_24182269_24184451,chr6,24182269,24184451,4.68542533215,9.8265464754,30.2788171072,0.264846183799,0.00956006252902,0.289357247359,19.4304332661,1.33922327135,70.6718201473,0.108558105546,0.00305881125824,0.274309525384
chr6_24261709_24265271,chr6,24261709,24265271,2.19899935757,9.88270411528,37.6791327351,0.751782953787,0.0251544282917,0.761356540009,29.0573265519,2.03499321769,134.165901946,0.267818655652,0.00389039276045,0.348884485371
